epoch,step,train/loss,val/rmse,val_loss
0,49,0.007162270601838827,,
0,99,0.006321996916085482,,
0,149,0.006200527772307396,,
0,199,0.00577532546594739,,
0,249,0.006090254057198763,,
0,299,0.005613964982330799,,
0,349,0.005978068336844444,,
0,399,0.006119540426880121,,
0,449,0.006214840337634087,,
0,499,0.00540746608749032,,
0,549,0.005550570320338011,,
0,599,0.005221894942224026,,
0,649,0.005536464974284172,,
0,699,0.005384830757975578,,
0,749,0.004622903186827898,,
0,799,0.004696524236351252,,
0,849,0.005209772381931543,,
0,899,0.005760769825428724,,
0,949,0.005525273736566305,,
0,999,0.005802859552204609,,
0,1049,0.004664863459765911,,
0,1099,0.005006834864616394,,
0,1149,0.004946558736264706,,
0,1199,0.0054284497164189816,,
0,1249,0.005028758198022842,,
0,1299,0.0052437917329370975,,
0,1349,0.0044837272725999355,,
0,1399,0.004684003069996834,,
0,1449,0.004768123384565115,,
0,1499,0.004946380853652954,,
0,1549,0.0046305409632623196,,
0,1599,0.004908867180347443,,
0,1649,0.004728770349174738,,
0,1699,0.005107244476675987,,
0,1749,0.0050274585373699665,,
0,1799,0.004698420409113169,,
0,1849,0.004994478076696396,,
0,1899,0.004854622296988964,,
0,1947,,0.06978757679462433,0.06978757679462433
1,1949,0.005614659748971462,,
1,1999,0.00505802733823657,,
1,2049,0.004764155019074678,,
1,2099,0.004179560113698244,,
1,2149,0.004469677340239286,,
1,2199,0.005114241968840361,,
1,2249,0.004119229968637228,,
1,2299,0.0044023822993040085,,
1,2349,0.004071570001542568,,
1,2399,0.004866358358412981,,
1,2449,0.004535927437245846,,
1,2499,0.00426865927875042,,
1,2549,0.004358008969575167,,
1,2599,0.004848522134125233,,
1,2649,0.00456692511215806,,
1,2699,0.004431872628629208,,
1,2749,0.004690421745181084,,
1,2799,0.004406012129038572,,
1,2849,0.004643225111067295,,
1,2899,0.004652646370232105,,
1,2949,0.0041788434609770775,,
1,2999,0.005180832929909229,,
1,3049,0.004971752874553204,,
1,3099,0.004208506550639868,,
1,3149,0.004229853395372629,,
1,3199,0.004095885902643204,,
1,3249,0.0040236664935946465,,
1,3299,0.004040324594825506,,
1,3349,0.004697506316006184,,
1,3399,0.004647623281925917,,
1,3449,0.004491486120969057,,
1,3499,0.005095785483717918,,
1,3549,0.004245847463607788,,
1,3599,0.004255547188222408,,
1,3649,0.004404573235660791,,
1,3699,0.004721029195934534,,
1,3749,0.0043274350464344025,,
1,3799,0.004265358205884695,,
1,3849,0.004769256804138422,,
1,3895,,0.06620804220438004,0.06620804220438004
2,3899,0.00433341134339571,,
2,3949,0.004752050153911114,,
2,3999,0.004587783943861723,,
2,4049,0.004048266913741827,,
2,4099,0.0045486860908567905,,
2,4149,0.004671160597354174,,
2,4199,0.004093550611287355,,
2,4249,0.003986060619354248,,
2,4299,0.004099295940250158,,
2,4349,0.004575460217893124,,
2,4399,0.00416067847982049,,
2,4449,0.0046144207008183,,
2,4499,0.005132474470883608,,
2,4549,0.0038011278957128525,,
2,4599,0.0042642210610210896,,
2,4649,0.0038354946300387383,,
2,4699,0.004020987544208765,,
2,4749,0.00394646730273962,,
2,4799,0.003693516133353114,,
2,4849,0.0037840211298316717,,
2,4899,0.00397303095087409,,
2,4949,0.003757836064323783,,
2,4999,0.003964065574109554,,
2,5049,0.004324256908148527,,
2,5099,0.004149336833506823,,
2,5149,0.00411810539662838,,
2,5199,0.003903845092281699,,
2,5249,0.0036964374594390392,,
2,5299,0.004412856884300709,,
2,5349,0.0037061083130538464,,
2,5399,0.004133781883865595,,
2,5449,0.004000319167971611,,
2,5499,0.0038467547856271267,,
2,5549,0.004312110599130392,,
2,5599,0.003946998622268438,,
2,5649,0.003699392778798938,,
2,5699,0.004056299105286598,,
2,5749,0.0038362923078238964,,
2,5799,0.0043965112417936325,,
2,5843,,0.06252781301736832,0.06252781301736832
3,5849,0.004438160918653011,,
3,5899,0.0035720677115023136,,
3,5949,0.003402484580874443,,
3,5999,0.003489200957119465,,
3,6049,0.0037064701318740845,,
3,6099,0.0032308967784047127,,
3,6149,0.004007463809102774,,
3,6199,0.0031607304699718952,,
3,6249,0.003388793207705021,,
3,6299,0.003476173849776387,,
3,6349,0.003910264000296593,,
3,6399,0.003924723248928785,,
3,6449,0.003392835147678852,,
3,6499,0.003985376562923193,,
3,6549,0.0033814937341958284,,
3,6599,0.0035774686839431524,,
3,6649,0.0038348513189703226,,
3,6699,0.003729951335117221,,
3,6749,0.0033338770736008883,,
3,6799,0.003889861050993204,,
3,6849,0.0037490830291062593,,
3,6899,0.003425736678764224,,
3,6949,0.0036487311590462923,,
3,6999,0.0032846464309841394,,
3,7049,0.0032774428837001324,,
3,7099,0.00359725090675056,,
3,7149,0.004304527770727873,,
3,7199,0.003071039682254195,,
3,7249,0.003807016182690859,,
3,7299,0.003967257682234049,,
3,7349,0.003254795679822564,,
3,7399,0.003906312398612499,,
3,7449,0.0038936277851462364,,
3,7499,0.003323727287352085,,
3,7549,0.0035917789209634066,,
3,7599,0.003100682282820344,,
3,7649,0.003813620889559388,,
3,7699,0.00394864659756422,,
3,7749,0.0041194153018295765,,
3,7791,,0.06017304211854935,0.06017304211854935
4,7799,0.004223305732011795,,
4,7849,0.003489768598228693,,
4,7899,0.003451597411185503,,
4,7949,0.004137235693633556,,
4,7999,0.0038944429252296686,,
4,8049,0.0033314351458102465,,
4,8099,0.003950946498662233,,
4,8149,0.003546707099303603,,
4,8199,0.0037583732046186924,,
4,8249,0.0036646975204348564,,
4,8299,0.00363450706936419,,
4,8349,0.003583197481930256,,
4,8399,0.003646532306447625,,
4,8449,0.0045339507050812244,,
4,8499,0.0035618257243186235,,
4,8549,0.0033490806818008423,,
4,8599,0.003377800341695547,,
4,8649,0.003457827726379037,,
4,8699,0.0035134716890752316,,
4,8749,0.0029834099113941193,,
4,8799,0.0036343317478895187,,
4,8849,0.003631655592471361,,
4,8899,0.003931835759431124,,
4,8949,0.00311592360958457,,
4,8999,0.004075019620358944,,
4,9049,0.0030269513372331858,,
4,9099,0.003842885373160243,,
4,9149,0.004276525694876909,,
4,9199,0.0034978382755070925,,
4,9249,0.0027768814470618963,,
4,9299,0.0036551104858517647,,
4,9349,0.003714287420734763,,
4,9399,0.003808144014328718,,
4,9449,0.0035048078279942274,,
4,9499,0.0029666631016880274,,
4,9549,0.003994772210717201,,
4,9599,0.00393981346860528,,
4,9649,0.003327914047986269,,
4,9699,0.003139731241390109,,
4,9739,,0.05871528387069702,0.05871528387069702
5,9749,0.0034959670156240463,,
5,9799,0.0034722830168902874,,
5,9849,0.0034187277778983116,,
5,9899,0.0036792433820664883,,
5,9949,0.0035078355576843023,,
5,9999,0.0029852085281163454,,
5,10049,0.002958912868052721,,
5,10099,0.003585395636036992,,
