epoch,step,test/rmse,train/loss,val/rmse,val_loss
3,7791,,,0.05989420786499977,0.05989420786499977
4,7799,,0.0035815518349409103,,
4,7849,,0.00351178296841681,,
4,7899,,0.003642396768555045,,
4,7949,,0.0034867252688854933,,
4,7999,,0.003258300246670842,,
4,8049,,0.003456126432865858,,
4,8099,,0.0037948039826005697,,
4,8149,,0.003897463670000434,,
4,8199,,0.0043555377051234245,,
4,8249,,0.0038936256896704435,,
4,8299,,0.003828480141237378,,
4,8349,,0.0035009148996323347,,
4,8399,,0.004009939730167389,,
4,8449,,0.0036666153464466333,,
4,8499,,0.003058609552681446,,
4,8549,,0.003729533636942506,,
4,8599,,0.003275591414421797,,
4,8649,,0.0037259922828525305,,
4,8699,,0.0033334027975797653,,
4,8749,,0.00464387983083725,,
4,8799,,0.0033229172695428133,,
4,8849,,0.003719589440152049,,
4,8899,,0.00357295130379498,,
4,8949,,0.0031988597474992275,,
4,8999,,0.0030050582718104124,,
4,9049,,0.0037148846313357353,,
4,9099,,0.0033351299352943897,,
4,9149,,0.003471068339422345,,
4,9199,,0.0035572638735175133,,
4,9249,,0.003663191804662347,,
4,9299,,0.0032686355989426374,,
4,9349,,0.003356717759743333,,
4,9399,,0.002804926596581936,,
4,9449,,0.0029495416674762964,,
4,9499,,0.0034188111312687397,,
4,9549,,0.0032755222637206316,,
4,9599,,0.003663006005808711,,
4,9649,,0.0035641046706587076,,
4,9699,,0.003876511938869953,,
4,9739,,,0.058429595082998276,0.058429595082998276
5,9749,,0.0038877136539667845,,
5,9799,,0.004128201864659786,,
5,9849,,0.003510336158797145,,
5,9899,,0.003550157183781266,,
5,9949,,0.003812791546806693,,
5,9999,,0.0031253916677087545,,
5,10049,,0.0031667249277234077,,
5,10099,,0.00366247002966702,,
5,10149,,0.0038738069124519825,,
5,10199,,0.004018324892967939,,
5,10249,,0.0036095385439693928,,
5,10299,,0.0030104948673397303,,
5,10349,,0.0031323451548814774,,
5,10399,,0.0032529744785279036,,
5,10449,,0.0033288500271737576,,
5,10499,,0.003612719476222992,,
5,10549,,0.0032235095277428627,,
5,10599,,0.0035414265003055334,,
5,10649,,0.003103806870058179,,
5,10699,,0.003440570319071412,,
5,10749,,0.0036828077863901854,,
5,10799,,0.003184420755133033,,
5,10849,,0.0032699699513614178,,
5,10899,,0.0032511071767657995,,
5,10949,,0.0031081908382475376,,
5,10999,,0.003474222728982568,,
5,11049,,0.0029555121436715126,,
5,11099,,0.0034605273976922035,,
5,11149,,0.003603579243645072,,
5,11199,,0.0031870612874627113,,
5,11249,,0.003403098788112402,,
5,11299,,0.003253627335652709,,
5,11349,,0.0027254114393144846,,
5,11399,,0.003045541001483798,,
5,11449,,0.0032927710562944412,,
5,11499,,0.004104625433683395,,
5,11549,,0.0033266509417444468,,
5,11599,,0.0034491452388465405,,
5,11649,,0.003405933966860175,,
5,11687,,,0.05758185684680939,0.05758185684680939
6,11688,0.09893552958965302,,,
