epoch,step,train/loss,val/rmse,val_loss
0,49,2.2192555206856923e-06,,
0,99,1.6934562836468103e-06,,
0,149,1.6815413346193964e-06,,
0,199,1.426936137249868e-06,,
0,249,1.4319582533062203e-06,,
0,299,1.3474631259668968e-06,,
0,349,1.1412196272431174e-06,,
0,399,1.0985193057422293e-06,,
0,449,8.872322041497682e-07,,
0,499,1.1071775816162699e-06,,
0,549,9.605919331079349e-07,,
0,599,9.269952556678618e-07,,
0,649,9.542732186673675e-07,,
0,699,2.9355710466916207e-06,,
0,749,1.12755742520676e-06,,
0,799,7.63024331718043e-07,,
0,849,9.203889703712775e-07,,
0,899,9.895284165395424e-07,,
0,949,6.16829083810444e-07,,
0,999,7.692154895266867e-07,,
0,1049,6.097333198340493e-07,,
0,1099,8.667920496918669e-07,,
0,1149,5.807893899145711e-07,,
0,1199,6.041283882041171e-07,,
0,1249,6.447978080359462e-07,,
0,1282,,0.0009797128150239587,0.0009797128150239587
1,1299,5.459436920318694e-07,,
1,1349,5.470174073707312e-07,,
1,1399,6.267396202019881e-07,,
1,1449,5.18682782058022e-07,,
1,1499,6.069829510124691e-07,,
1,1549,6.115722044341965e-07,,
1,1599,1.321073455073929e-06,,
1,1649,4.877571200267994e-07,,
1,1699,4.524721930465603e-07,,
1,1749,6.100843847889337e-07,,
1,1799,7.827239301150257e-07,,
1,1849,5.506422553480661e-07,,
1,1899,3.969637134559889e-07,,
1,1949,5.159457714398741e-07,,
1,1999,6.025545644661179e-07,,
1,2049,5.053221343587211e-07,,
1,2099,4.318178525863914e-07,,
1,2149,4.928761541123095e-07,,
1,2199,4.335028620516823e-07,,
1,2249,4.334744403422519e-07,,
1,2299,5.211597340348817e-07,,
1,2349,1.387067413816112e-06,,
1,2399,4.645146987058979e-07,,
1,2449,4.5075697130414483e-07,,
1,2499,5.163674927644024e-07,,
1,2549,6.0419210967666e-07,,
1,2565,,0.0009391942294314504,0.0009391942294314504
2,2599,4.609727568549715e-07,,
2,2649,3.9536561757813615e-07,,
2,2699,4.778953552886378e-07,,
2,2749,6.420862064260291e-07,,
2,2799,4.502593640154373e-07,,
2,2849,3.906904453288007e-07,,
2,2899,4.1368727465851407e-07,,
2,2949,6.138868116067897e-07,,
2,2999,7.322321380343055e-07,,
2,3049,3.864113011786685e-07,,
2,3099,6.706723638671974e-07,,
2,3149,5.878613364984631e-07,,
2,3199,5.950216745986836e-07,,
2,3249,3.909509587174398e-07,,
2,3299,3.465622171461291e-07,,
2,3349,3.674059314562328e-07,,
2,3399,4.0060191963675607e-07,,
2,3449,4.391725951791159e-07,,
2,3499,4.233145602938748e-07,,
2,3549,5.028304599363764e-07,,
2,3599,4.949752110405825e-07,,
2,3649,9.389164574713504e-07,,
2,3699,4.6735399905628583e-07,,
2,3749,4.148694756622717e-07,,
2,3799,3.552649161520094e-07,,
2,3848,,0.000861511507537216,0.000861511507537216
3,3849,3.8416277448050096e-07,,
3,3899,6.629243785027938e-07,,
3,3949,3.0135245765450236e-07,,
