epoch,step,test/rmse,train/loss
0,49,,0.008104532025754452
0,99,,0.006034310441464186
1,149,,0.004692502785474062
1,199,,0.004959485027939081
2,208,0.07669771462678909,
2,208,0.07670626789331436,
2,208,0.07679388672113419,
2,208,0.07686089724302292,
2,208,0.07707878947257996,
2,208,0.07693257182836533,
2,208,0.07688692957162857,
2,208,0.07699161767959595,
2,208,0.07687009871006012,
2,208,0.07699179649353027,
2,208,0.07714037597179413,
2,208,0.07623465359210968,
2,208,0.07672927528619766,
2,208,0.07691457122564316,
2,208,0.07710465043783188,
2,208,0.07675712555646896,
2,208,0.07709772139787674,
2,208,0.07721603661775589,
2,208,0.07694027572870255,
2,208,0.07693175226449966,
2,208,0.07693876326084137,
2,208,0.07689212262630463,
2,208,0.0768822506070137,
2,208,0.07659061253070831,
2,208,0.0770288035273552,
2,208,0.07668618112802505,
2,208,0.07694912701845169,
2,208,0.0767563059926033,
2,208,0.07689245790243149,
2,208,0.07682013511657715,
2,208,0.07676930725574493,
2,208,0.07702375203371048,
2,208,0.07693912088871002,
2,208,0.07695815712213516,
2,208,0.07690727710723877,
2,208,0.07687130570411682,
2,208,0.07718560844659805,
2,208,0.07683692127466202,
2,208,0.0770178809762001,
2,208,0.07687810808420181,
2,208,0.07711418718099594,
2,208,0.07692066580057144,
2,208,0.07698758691549301,
2,208,0.07701681554317474,
2,208,0.07679084688425064,
2,208,0.07719406485557556,
2,208,0.07719346880912781,
2,208,0.07685799896717072,
2,208,0.07634884119033813,
2,208,0.07665450125932693,
2,208,0.07662524282932281,
2,208,0.07535896450281143,
2,208,0.07674777507781982,
2,208,0.07695422321557999,
2,208,0.0769449919462204,
2,208,0.07712802290916443,
2,208,0.07668222486972809,
2,208,0.07694695889949799,
2,208,0.07660522311925888,
2,208,0.0765598714351654,
2,208,0.07709331810474396,
2,208,0.07669965922832489,
2,208,0.07692231237888336,
2,208,0.07674834132194519,
2,208,0.07672819495201111,
2,208,0.0768699049949646,
2,208,0.07708274573087692,
2,208,0.07674626260995865,
2,208,0.07658398896455765,
2,208,0.07648927718400955,
2,208,0.07677055895328522,
2,208,0.07701453566551208,
2,208,0.07688186317682266,
2,208,0.07695435732603073,
2,208,0.07675762474536896,
2,208,0.07694125175476074,
2,208,0.07667642086744308,
2,208,0.07676614075899124,
2,208,0.07702814787626266,
2,208,0.07694732397794724,
2,208,0.07693403959274292,
2,208,0.07683020830154419,
2,208,0.07658158242702484,
2,208,0.07546810060739517,
2,208,0.07683595269918442,
2,208,0.07707996666431427,
2,208,0.076817587018013,
2,208,0.07654827833175659,
2,208,0.07678446173667908,
2,208,0.07715241611003876,
2,208,0.07693350315093994,
2,208,0.07676880806684494,
2,208,0.07664657384157181,
2,208,0.07708698511123657,
2,208,0.07695677131414413,
2,208,0.07698732614517212,
2,208,0.07685299962759018,
2,208,0.07659070193767548,
2,208,0.07691044360399246,
2,208,0.07697737216949463,
