epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.007008311804383993,,
0,99,,0.006519241724163294,,
0,149,,0.006201055832207203,,
0,199,,0.005890488624572754,,
0,249,,0.005692892242223024,,
0,299,,0.005382833536714315,,
0,349,,0.005302309524267912,,
0,399,,0.0050510382279753685,,
0,449,,0.005304775200784206,,
0,499,,0.004695889540016651,,
0,549,,0.00483072642236948,,
0,599,,0.005003379192203283,,
0,649,,0.004883741959929466,,
0,699,,0.0047212280333042145,,
0,749,,0.005061356816440821,,
0,760,,,0.06891647726297379,0.06891647726297379
1,799,,0.0047924029640853405,,
1,849,,0.004941115155816078,,
1,899,,0.004635769873857498,,
1,949,,0.004865159280598164,,
1,999,,0.005175408907234669,,
1,1049,,0.004909692332148552,,
1,1099,,0.0048258984461426735,,
1,1149,,0.0046087596565485,,
1,1199,,0.004953750874847174,,
1,1249,,0.0042205569334328175,,
1,1299,,0.004430594388395548,,
1,1349,,0.00450727017596364,,
1,1399,,0.004529954399913549,,
1,1449,,0.004165721591562033,,
1,1499,,0.004378821235150099,,
1,1521,,,0.06569544225931168,0.06569544225931168
2,1549,,0.0041594840586185455,,
2,1599,,0.004083180334419012,,
2,1649,,0.004141372628509998,,
2,1699,,0.004031029995530844,,
2,1749,,0.00431195180863142,,
2,1799,,0.0038749603554606438,,
2,1849,,0.003891188185662031,,
2,1899,,0.003830990521237254,,
2,1949,,0.0038257380947470665,,
2,1999,,0.003924845717847347,,
2,2049,,0.00368662946857512,,
2,2099,,0.0037379942368716,,
2,2149,,0.00383316189981997,,
2,2199,,0.003961162641644478,,
2,2249,,0.0038465445395559072,,
2,2282,,,0.0612352155148983,0.0612352155148983
3,2283,0.09933353960514069,,,
