epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.007744496688246727,,
0,99,,0.00651905220001936,,
0,149,,0.005456314422190189,,
0,199,,0.005399268586188555,,
0,249,,0.006067309528589249,,
0,299,,0.006979428697377443,,
0,349,,0.005792052485048771,,
0,399,,0.006027754861861467,,
0,449,,0.005717835854738951,,
0,499,,0.0057846009731292725,,
0,549,,0.00588235491886735,,
0,599,,0.005802105646580458,,
0,649,,0.005514885764569044,,
0,699,,0.004967250395566225,,
0,749,,0.005062517710030079,,
0,799,,0.005848244298249483,,
0,849,,0.005582969170063734,,
0,899,,0.004716303665190935,,
0,949,,0.0052753775380551815,,
0,999,,0.005458719562739134,,
0,1049,,0.005659881979227066,,
0,1099,,0.004622293636202812,,
0,1149,,0.004997632000595331,,
0,1199,,0.005060911178588867,,
0,1249,,0.0044877431355416775,,
0,1299,,0.004528960213065147,,
0,1349,,0.004715484566986561,,
0,1399,,0.004950255621224642,,
0,1449,,0.005279502831399441,,
0,1499,,0.004755678121000528,,
0,1549,,0.005205112509429455,,
0,1599,,0.004590014927089214,,
0,1649,,0.0046027530916035175,,
0,1699,,0.004894394427537918,,
0,1749,,0.0049817441031336784,,
0,1799,,0.0046900599263608456,,
0,1849,,0.005043530371040106,,
0,1899,,0.0051042442210018635,,
0,1947,,,0.06856764107942581,0.06856764107942581
1,1949,,0.005193657707422972,,
1,1999,,0.005054316949099302,,
1,2049,,0.004269090946763754,,
1,2099,,0.004839558620005846,,
1,2149,,0.004873027093708515,,
1,2199,,0.004669399466365576,,
1,2249,,0.004106635227799416,,
1,2299,,0.0049231285229325294,,
1,2349,,0.004363008309155703,,
1,2399,,0.004343991633504629,,
1,2449,,0.004986974876374006,,
1,2499,,0.004592396318912506,,
1,2549,,0.004554872866719961,,
1,2599,,0.004650340881198645,,
1,2649,,0.0044980766251683235,,
1,2699,,0.005227426066994667,,
1,2749,,0.004831485915929079,,
1,2799,,0.004305827431380749,,
1,2849,,0.005449946038424969,,
1,2899,,0.00471635814756155,,
1,2949,,0.004627682268619537,,
1,2999,,0.004651937168091536,,
1,3049,,0.00440892344340682,,
1,3099,,0.004758129827678204,,
1,3149,,0.004121261183172464,,
1,3199,,0.004359226208180189,,
1,3249,,0.004294999409466982,,
1,3299,,0.004709678236395121,,
1,3349,,0.004738842602819204,,
1,3399,,0.00414984580129385,,
1,3449,,0.004108690656721592,,
1,3499,,0.004336755722761154,,
1,3549,,0.004534113686531782,,
1,3599,,0.004518089350312948,,
1,3649,,0.004436084069311619,,
1,3699,,0.0048310412093997,,
1,3749,,0.004621140193194151,,
1,3799,,0.004953702911734581,,
1,3849,,0.00436481973156333,,
1,3895,,,0.06647006422281265,0.06647006422281265
2,3899,,0.005178170278668404,,
2,3949,,0.004176474642008543,,
2,3999,,0.00477692112326622,,
2,4049,,0.0049317339435219765,,
2,4099,,0.004012837074697018,,
2,4149,,0.004372093826532364,,
2,4199,,0.004169094376266003,,
2,4249,,0.004123748745769262,,
2,4299,,0.0045320140197873116,,
2,4349,,0.004152434878051281,,
2,4399,,0.00424331845715642,,
2,4449,,0.004529684782028198,,
2,4499,,0.003872351488098502,,
2,4549,,0.004366022069007158,,
2,4599,,0.004208492115139961,,
2,4649,,0.0041579026728868484,,
2,4699,,0.0038630645722150803,,
2,4749,,0.00534395407885313,,
2,4799,,0.0038762970361858606,,
2,4849,,0.005003178026527166,,
2,4899,,0.0038035984616726637,,
2,4949,,0.004520536866039038,,
2,4999,,0.004159211181104183,,
2,5049,,0.003843882353976369,,
2,5099,,0.0038834356237202883,,
2,5149,,0.004336917772889137,,
2,5199,,0.004048149101436138,,
2,5249,,0.0038016189355403185,,
2,5299,,0.004229807294905186,,
2,5349,,0.003878305433318019,,
2,5399,,0.004034515004605055,,
2,5449,,0.0035344366915524006,,
2,5499,,0.003579617477953434,,
2,5549,,0.00423893379047513,,
