epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.0067831967025995255,,
0,99,,0.006378435995429754,,
0,149,,0.005859591998159885,,
0,199,,0.006132639478892088,,
0,249,,0.005768574308604002,,
0,299,,0.005561549682170153,,
0,349,,0.0053789918310940266,,
0,399,,0.005153230391442776,,
0,449,,0.005010133609175682,,
0,499,,0.004851424600929022,,
0,549,,0.004814100917428732,,
0,599,,0.005145679228007793,,
0,649,,0.004956815391778946,,
0,699,,0.00509689562022686,,
0,749,,0.00494419177994132,,
0,760,,,0.06956902891397476,0.06956902891397476
1,799,,0.004795930813997984,,
1,849,,0.004958264995366335,,
1,899,,0.004691073205322027,,
1,949,,0.004535035230219364,,
1,999,,0.004627382382750511,,
1,1049,,0.004376653581857681,,
1,1099,,0.004876021295785904,,
1,1149,,0.004491423722356558,,
1,1199,,0.004521864000707865,,
1,1249,,0.004791112616658211,,
1,1299,,0.004548583645373583,,
1,1349,,0.004116127733141184,,
1,1399,,0.004225641954690218,,
1,1449,,0.0045639812014997005,,
1,1499,,0.004375489894300699,,
1,1521,,,0.06585907936096191,0.06585907936096191
2,1549,,0.004105852451175451,,
2,1599,,0.004222110845148563,,
2,1649,,0.00422351248562336,,
2,1699,,0.004146545194089413,,
2,1749,,0.004051662515848875,,
2,1799,,0.003889398882165551,,
2,1849,,0.003755538258701563,,
2,1899,,0.003782640676945448,,
2,1949,,0.0040433285757899284,,
2,1999,,0.004108047112822533,,
2,2049,,0.003770234761759639,,
2,2099,,0.0035456374753266573,,
2,2149,,0.004006520379334688,,
2,2199,,0.004085037391632795,,
2,2249,,0.003824754850938916,,
2,2282,,,0.06193451210856438,0.06193451210856438
3,2299,,0.003907357808202505,,
3,2349,,0.003804181469604373,,
3,2399,,0.0036532138474285603,,
3,2449,,0.003925715107470751,,
3,2499,,0.0036514594685286283,,
3,2549,,0.003814130090177059,,
3,2599,,0.0039183772169053555,,
3,2649,,0.0035474868491292,,
3,2699,,0.003672356717288494,,
3,2749,,0.0035091214813292027,,
3,2799,,0.0039015039801597595,,
3,2849,,0.0036404491402208805,,
3,2899,,0.0035847770050168037,,
3,2949,,0.0033196567092090845,,
3,2999,,0.0038318985607475042,,
3,3043,,,0.059671882539987564,0.059671882539987564
4,3049,,0.0036721506621688604,,
4,3099,,0.0032668772619217634,,
4,3149,,0.0036921745631843805,,
4,3199,,0.003384270239621401,,
4,3249,,0.003328995779156685,,
4,3299,,0.003728944342583418,,
4,3349,,0.003484613262116909,,
4,3399,,0.0035297535359859467,,
4,3449,,0.003072356106713414,,
4,3499,,0.0038674643728882074,,
4,3549,,0.0034438257571309805,,
4,3599,,0.0032252417877316475,,
4,3649,,0.0033826304133981466,,
4,3699,,0.0031647412106394768,,
4,3749,,0.003319168696179986,,
4,3799,,0.0032278618309646845,,
4,3804,,,0.058405328541994095,0.058405328541994095
5,3805,0.09786268323659897,,,
