epoch,step,train/loss,val/rmse,val_loss
0,49,0.0068067023530602455,,
0,99,0.006521448493003845,,
0,149,0.006606732029467821,,
0,199,0.00576262641698122,,
0,249,0.006228779908269644,,
0,299,0.005276488605886698,,
0,349,0.005658299662172794,,
0,399,0.005522626917809248,,
0,449,0.005751112941652536,,
0,499,0.005794791039079428,,
0,549,0.005587960593402386,,
0,599,0.005456272978335619,,
0,649,0.005307361017912626,,
0,699,0.005775068886578083,,
0,749,0.004670192487537861,,
0,799,0.005104507319629192,,
0,849,0.004961446858942509,,
0,899,0.004565737675875425,,
0,949,0.0046380008570849895,,
0,999,0.005176643840968609,,
0,1049,0.005213504191488028,,
0,1099,0.0049573020078241825,,
0,1149,0.004883141722530127,,
0,1199,0.005525417625904083,,
0,1249,0.004708730150014162,,
0,1299,0.004417679738253355,,
0,1349,0.0047553651966154575,,
0,1399,0.005339753348380327,,
0,1449,0.005050349049270153,,
0,1499,0.004961458500474691,,
0,1521,,0.06897725909948349,0.06897725909948349
1,1549,0.0045811147429049015,,
1,1599,0.0046002548187971115,,
1,1649,0.00463534239679575,,
1,1699,0.004995234776288271,,
1,1749,0.004382850602269173,,
1,1799,0.0037811154033988714,,
1,1849,0.0043853409588336945,,
1,1899,0.004355415236204863,,
1,1949,0.004504593089222908,,
1,1999,0.004546828102320433,,
1,2049,0.004223322961479425,,
1,2099,0.004562567453831434,,
1,2149,0.004482954274863005,,
1,2199,0.004470778163522482,,
1,2249,0.00444693211466074,,
1,2299,0.005027608014643192,,
1,2349,0.004519482143223286,,
1,2399,0.004668918903917074,,
1,2449,0.004021670203655958,,
1,2499,0.0052428883500397205,,
1,2549,0.0046388451009988785,,
1,2599,0.004646196495741606,,
1,2649,0.004187354817986488,,
1,2699,0.004017721861600876,,
1,2749,0.004487150814384222,,
1,2799,0.004322584252804518,,
1,2849,0.004458678886294365,,
1,2899,0.004159506410360336,,
1,2949,0.004095158074051142,,
1,2999,0.004542160779237747,,
1,3043,,0.06636171042919159,0.06636171042919159
2,3049,0.004919302649796009,,
2,3099,0.0044139837846159935,,
2,3149,0.004050186835229397,,
2,3199,0.004665220156311989,,
2,3249,0.00395461730659008,,
2,3299,0.004553424660116434,,
2,3349,0.004179626703262329,,
2,3399,0.003947002347558737,,
2,3449,0.004455807153135538,,
2,3499,0.0037340593989938498,,
2,3549,0.003833795664831996,,
2,3599,0.003520664758980274,,
2,3649,0.00438053160905838,,
2,3699,0.004130146931856871,,
2,3749,0.0035724416375160217,,
2,3799,0.004392952658236027,,
2,3849,0.004106419160962105,,
2,3899,0.00422874977812171,,
2,3949,0.00384757318533957,,
2,3999,0.0039312890730798244,,
2,4049,0.0038451196160167456,,
2,4099,0.0034696345683187246,,
2,4149,0.003857607953250408,,
2,4199,0.004111381247639656,,
2,4249,0.0037791968788951635,,
2,4299,0.004134083166718483,,
2,4349,0.00420946953818202,,
2,4399,0.0040213922038674355,,
2,4449,0.0034747545141726732,,
2,4499,0.0032472177408635616,,
2,4549,0.003904480254277587,,
2,4565,,0.06188936159014702,0.06188936159014702
3,4599,0.004117217846214771,,
3,4649,0.0035997636150568724,,
3,4699,0.003922062460333109,,
3,4749,0.003934559877961874,,
3,4799,0.0035066925920546055,,
3,4849,0.003336290828883648,,
3,4899,0.003792296862229705,,
3,4949,0.004000986460596323,,
3,4999,0.003604340832680464,,
3,5049,0.003729702904820442,,
3,5099,0.0039864773862063885,,
3,5149,0.0037491396069526672,,
3,5199,0.003376893000677228,,
3,5249,0.0031762253493070602,,
3,5299,0.003924887627363205,,
3,5349,0.004724293947219849,,
3,5399,0.0032933864276856184,,
3,5449,0.0031814484391361475,,
3,5499,0.003826484549790621,,
3,5549,0.003137776395305991,,
3,5599,0.003375151427462697,,
3,5649,0.003619167488068342,,
3,5699,0.003751257201656699,,
3,5749,0.0035639111883938313,,
3,5799,0.003799051744863391,,
3,5849,0.003700781147927046,,
3,5899,0.0034415677655488253,,
3,5949,0.003977450542151928,,
3,5999,0.003282928606495261,,
3,6049,0.003512935247272253,,
3,6087,,0.05965587869286537,0.05965587869286537
4,6099,0.0030266731046140194,,
4,6149,0.003172429744154215,,
4,6199,0.0033988235518336296,,
4,6249,0.003391008358448744,,
4,6299,0.0034218861255794764,,
4,6349,0.0031194284092634916,,
4,6399,0.003419918706640601,,
4,6449,0.003424307331442833,,
4,6499,0.0032383811194449663,,
4,6549,0.0032273493707180023,,
4,6599,0.003259198507294059,,
4,6649,0.003668398829177022,,
4,6699,0.0034926538355648518,,
4,6749,0.003338821930810809,,
4,6799,0.0032013438176363707,,
4,6849,0.003073769621551037,,
4,6899,0.0037933322601020336,,
4,6949,0.0031079647596925497,,
4,6999,0.0034858013968914747,,
4,7049,0.0032055312767624855,,
4,7099,0.003351806662976742,,
4,7149,0.0038282074965536594,,
4,7199,0.0032095680944621563,,
4,7249,0.002792791463434696,,
4,7299,0.0033527682535350323,,
4,7349,0.003320216666907072,,
4,7399,0.0032096519134938717,,
4,7449,0.0030751535668969154,,
4,7499,0.0033089311327785254,,
4,7549,0.0036512555088847876,,
4,7599,0.002750562969595194,,
4,7609,,0.057943038642406464,0.057943038642406464
5,7649,0.0033078077249228954,,
5,7699,0.0032579980324953794,,
5,7749,0.0030769240111112595,,
5,7799,0.003010849468410015,,
