epoch,step,test/rmse,train/loss
0,49,,0.006665716879069805
0,99,,0.005523925647139549
1,149,,0.005276631098240614
1,199,,0.005491071846336126
2,208,0.07907002419233322,
2,208,0.07917920500040054,
2,208,0.0788765549659729,
2,208,0.07884951680898666,
2,208,0.07908523082733154,
2,208,0.07890737801790237,
2,208,0.07893127202987671,
2,208,0.07886327058076859,
2,208,0.07873159646987915,
2,208,0.07889906316995621,
2,208,0.0790952816605568,
2,208,0.07895934581756592,
2,208,0.07857425510883331,
2,208,0.07876172661781311,
2,208,0.07876036316156387,
2,208,0.0789501890540123,
2,208,0.07895758002996445,
2,208,0.0789572224020958,
2,208,0.07871215045452118,
2,208,0.07893157750368118,
2,208,0.07881642132997513,
2,208,0.07859587669372559,
2,208,0.07883992046117783,
2,208,0.07730130106210709,
2,208,0.07921525090932846,
2,208,0.07903476804494858,
2,208,0.07913094758987427,
2,208,0.07857929170131683,
2,208,0.07892445474863052,
2,208,0.0788806900382042,
2,208,0.07911233603954315,
2,208,0.07902011275291443,
2,208,0.07893449813127518,
2,208,0.07890939712524414,
2,208,0.07877448946237564,
2,208,0.07876051962375641,
2,208,0.0792602002620697,
2,208,0.07846099883317947,
2,208,0.0786789208650589,
2,208,0.07897278666496277,
2,208,0.07889017462730408,
2,208,0.0789523497223854,
2,208,0.07887838035821915,
2,208,0.07886113226413727,
2,208,0.07896313816308975,
2,208,0.07882896810770035,
2,208,0.07847034931182861,
2,208,0.07744777947664261,
2,208,0.07905972748994827,
2,208,0.07867850363254547,
2,208,0.0785602331161499,
2,208,0.07869578152894974,
2,208,0.07868993282318115,
2,208,0.07862100005149841,
2,208,0.07895541191101074,
2,208,0.07855939865112305,
2,208,0.07898754626512527,
2,208,0.07890107482671738,
2,208,0.07878948003053665,
2,208,0.07885783910751343,
2,208,0.07884286344051361,
2,208,0.07899744808673859,
2,208,0.07874922454357147,
2,208,0.07871507108211517,
2,208,0.07904516905546188,
2,208,0.07876906543970108,
2,208,0.07873690873384476,
2,208,0.07881857454776764,
2,208,0.07884366065263748,
2,208,0.07881254702806473,
2,208,0.07900373637676239,
2,208,0.0790344700217247,
2,208,0.0788210779428482,
2,208,0.0789855420589447,
