epoch,step,test/rmse,train/loss
0,49,,0.0044829887337982655
0,99,,0.004215716850012541
1,149,,0.005814180709421635
1,199,,0.00554657680913806
2,208,0.07637298852205276,
2,208,0.07641793042421341,
2,208,0.07635696977376938,
2,208,0.07591910660266876,
2,208,0.07655870169401169,
2,208,0.07613719999790192,
2,208,0.07629532366991043,
2,208,0.07655499875545502,
2,208,0.07623665034770966,
2,208,0.07611454278230667,
2,208,0.0766846314072609,
2,208,0.07636051625013351,
2,208,0.0763377845287323,
2,208,0.07684297859668732,
2,208,0.07649948447942734,
2,208,0.07652387768030167,
2,208,0.07650653272867203,
2,208,0.07619744539260864,
2,208,0.07641799002885818,
2,208,0.07660021632909775,
2,208,0.07671257108449936,
2,208,0.07662790268659592,
2,208,0.07630424201488495,
2,208,0.0760134607553482,
2,208,0.07621746510267258,
2,208,0.07625455409288406,
2,208,0.07648655027151108,
2,208,0.07646550238132477,
2,208,0.07676079124212265,
2,208,0.07633240520954132,
2,208,0.07637852430343628,
2,208,0.0763130933046341,
2,208,0.07636309415102005,
2,208,0.07643994688987732,
2,208,0.07643400132656097,
2,208,0.0761713981628418,
2,208,0.0764867439866066,
2,208,0.07624935358762741,
2,208,0.07663056999444962,
2,208,0.07620155811309814,
2,208,0.07668447494506836,
2,208,0.07659348845481873,
2,208,0.07648753374814987,
2,208,0.07643838226795197,
2,208,0.07598039507865906,
2,208,0.07682953774929047,
2,208,0.07622773945331573,
2,208,0.07634533196687698,
2,208,0.07635805010795593,
2,208,0.07644607126712799,
2,208,0.07638097554445267,
2,208,0.0763707384467125,
2,208,0.07665924727916718,
2,208,0.07637053728103638,
2,208,0.07642515003681183,
2,208,0.07624989002943039,
2,208,0.07606326788663864,
2,208,0.0761580839753151,
2,208,0.0763687789440155,
2,208,0.07626176625490189,
2,208,0.0766892060637474,
2,208,0.07652183622121811,
2,208,0.07633019238710403,
2,208,0.07628057152032852,
2,208,0.07619689404964447,
2,208,0.07654290646314621,
2,208,0.0762370154261589,
2,208,0.07644151151180267,
2,208,0.07646270841360092,
2,208,0.07663246244192123,
2,208,0.07609821856021881,
2,208,0.07628193497657776,
2,208,0.07653326541185379,
2,208,0.07624585181474686,
2,208,0.0762547105550766,
2,208,0.0764055997133255,
2,208,0.07630345970392227,
2,208,0.07627897709608078,
2,208,0.07613760977983475,
2,208,0.07649505138397217,
2,208,0.07626943290233612,
2,208,0.07624287903308868,
2,208,0.0761362761259079,
2,208,0.07668255269527435,
2,208,0.07620607316493988,
2,208,0.07647790759801865,
2,208,0.07648973912000656,
2,208,0.07476679980754852,
2,208,0.07687085121870041,
2,208,0.0763949602842331,
2,208,0.07627817243337631,
2,208,0.0766749233007431,
2,208,0.07657137513160706,
2,208,0.0764872208237648,
2,208,0.07627402991056442,
2,208,0.07648669928312302,
2,208,0.07638119161128998,
2,208,0.07656002044677734,
2,208,0.07651466876268387,
2,208,0.07667989283800125,
