epoch,step,train/loss,val/rmse,val_loss
0,49,2.1656214812537655e-06,,
0,99,1.7894720940603293e-06,,
0,149,1.6063848988778773e-06,,
0,199,1.4592508250643732e-06,,
0,249,1.6097839079520782e-06,,
0,299,1.2329149967627018e-06,,
0,349,1.1914394235645887e-06,,
0,399,9.45349881931179e-07,,
0,449,1.0210518439635052e-06,,
0,499,9.092494792639627e-07,,
0,549,8.528290891263168e-07,,
0,599,7.445480605383636e-07,,
0,649,7.322101396312064e-07,,
0,699,7.352787179115694e-07,,
0,749,1.4001832369103795e-06,,
0,799,8.539498708159954e-07,,
0,849,1.0312821814295603e-06,,
0,899,1.4319282399810618e-06,,
0,949,7.523472049797419e-07,,
0,999,8.5893594814479e-07,,
0,1049,5.663861770699441e-07,,
0,1099,1.10425105503964e-06,,
0,1149,5.955680535407737e-07,,
0,1199,5.244257295089483e-07,,
0,1249,7.063525799821946e-07,,
0,1282,,0.0008336022729054093,0.0008336022729054093
1,1299,5.626831125482568e-07,,
1,1349,1.099889573197288e-06,,
1,1399,6.00065845901554e-07,,
1,1449,5.296423637446424e-07,,
1,1499,4.5777335344610037e-07,,
1,1549,5.982962534289982e-07,,
1,1599,1.1040434628739604e-06,,
1,1649,5.146954435986117e-07,,
1,1699,4.1360519276167906e-07,,
1,1749,5.201940211918554e-07,,
1,1799,4.683969336838345e-07,,
1,1849,4.5189156594460655e-07,,
1,1899,8.585656701143307e-07,,
1,1949,6.066680953153991e-07,,
1,1999,4.7464632757510117e-07,,
1,2049,5.29194494447438e-07,,
1,2099,5.590359819507285e-07,,
1,2149,4.862298510488472e-07,,
1,2199,4.952901804244902e-07,,
1,2249,5.53301276795537e-07,,
1,2299,4.100155024389096e-07,,
1,2349,6.019552074576495e-07,,
1,2399,4.5784344138155575e-07,,
1,2449,5.080918867861328e-07,,
1,2499,6.076982117519947e-07,,
1,2549,5.036415586801013e-07,,
1,2565,,0.0007889766711741686,0.0007889766711741686
2,2599,4.4138505472801626e-07,,
2,2649,6.826354592703865e-07,,
2,2699,4.042163652684394e-07,,
2,2749,5.651082233271154e-07,,
2,2799,7.972064395289635e-07,,
2,2849,4.980477683602658e-07,,
2,2899,4.514540421496349e-07,,
2,2949,3.3286252687503293e-07,,
2,2999,3.3513731523271417e-07,,
2,3049,4.3639732894007466e-07,,
2,3099,4.0642532894707983e-07,,
2,3149,5.347010869627411e-07,,
2,3199,5.667579898727126e-07,,
2,3249,3.771354499804147e-07,,
2,3299,6.332908242256963e-07,,
2,3349,4.5532189574259974e-07,,
2,3399,4.2607541672623483e-07,,
2,3449,4.873685952588858e-07,,
2,3499,4.048472703743755e-07,,
2,3549,4.550774974632077e-07,,
2,3599,4.2266469790774863e-07,,
2,3649,3.7319352941267425e-07,,
2,3699,8.61845251165505e-07,,
2,3749,4.4393348730409343e-07,,
2,3799,6.257929499042802e-07,,
2,3848,,0.0008517699898220599,0.0008517699898220599
3,3849,5.520031436390127e-07,,
3,3899,6.788440600757895e-07,,
3,3949,4.6131512476677017e-07,,
3,3999,4.634012782389618e-07,,
3,4049,6.514482038255665e-07,,
3,4099,5.458394412016787e-07,,
3,4149,4.7656965307396604e-07,,
3,4199,5.258569899524446e-07,,
3,4249,4.239743134348828e-07,,
3,4299,4.5251451297190215e-07,,
3,4349,4.093081429346057e-07,,
3,4399,5.228661166256643e-07,,
3,4449,3.777468009502627e-07,,
3,4499,4.1164827280226746e-07,,
3,4549,5.333901640369731e-07,,
3,4599,4.2592847648847965e-07,,
3,4649,5.362643378248322e-07,,
3,4699,1.0381831998529378e-06,,
3,4749,8.805870379546832e-07,,
3,4799,1.2590242022270104e-06,,
3,4849,7.222473641377292e-07,,
3,4899,8.46171190005407e-07,,
3,4949,9.829759619606193e-07,,
3,4999,7.77702780396794e-07,,
3,5049,1.2349948974588187e-06,,
3,5099,6.237190177671437e-07,,
3,5131,,0.0009546150686219335,0.0009546150686219335
4,5149,7.179183967309655e-07,,
4,5199,5.633585260511609e-07,,
4,5249,6.6979902157982e-07,,
4,5299,8.015658181648178e-07,,
4,5349,5.656778512275196e-07,,
4,5399,8.587700790485542e-07,,
4,5449,7.836099484848091e-07,,
4,5499,5.587934310824494e-07,,
4,5549,6.075965188756527e-07,,
4,5599,7.790860649947717e-07,,
4,5649,6.116550821388955e-07,,
4,5699,5.35780088739557e-07,,
4,5749,7.462754751941247e-07,,
4,5799,1.1356994491507066e-06,,
4,5849,5.073779902886599e-07,,
4,5899,5.299049803397793e-07,,
4,5949,1.0321502941224026e-06,,
4,5999,6.903771350152965e-07,,
4,6049,6.977422799536726e-07,,
4,6099,5.351676577447506e-07,,
4,6149,8.081233318080194e-07,,
4,6199,7.31746808924072e-07,,
4,6249,9.458123599870305e-07,,
4,6299,9.863975947155268e-07,,
4,6349,7.61681576477713e-07,,
4,6399,7.209886803138943e-07,,
4,6414,,0.0009015684481710196,0.0009015684481710196
5,6449,1.218113538925536e-06,,
5,6499,6.294209242696525e-07,,
5,6549,5.996121785756259e-07,,
5,6599,6.898607125549461e-07,,
5,6649,7.434843496412213e-07,,
5,6699,7.863596920287819e-07,,
5,6749,5.844613610861416e-07,,
5,6799,5.316861688697827e-07,,
5,6849,6.623083095291804e-07,,
5,6899,7.510416821787658e-07,,
5,6949,5.516208716471738e-07,,
5,6999,5.498046107277332e-07,,
5,7049,8.157595630109427e-07,,
5,7099,6.437540491788241e-07,,
5,7149,4.44595656290403e-07,,
5,7199,5.332312298378383e-07,,
5,7249,6.53424933716451e-07,,
