epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.0067312633618712425,,
0,99,,0.006825904827564955,,
0,149,,0.006345592439174652,,
0,199,,0.006311390548944473,,
0,249,,0.005924148950725794,,
0,299,,0.006607553455978632,,
0,349,,0.006199336610734463,,
0,399,,0.006071052048355341,,
0,449,,0.005382377654314041,,
0,499,,0.005180747713893652,,
0,549,,0.005036786664277315,,
0,599,,0.005577153526246548,,
0,649,,0.005895836278796196,,
0,699,,0.005155021324753761,,
0,749,,0.004959592595696449,,
0,799,,0.005262683145701885,,
0,849,,0.005453366786241531,,
0,899,,0.00551666459068656,,
0,949,,0.005201601888984442,,
0,999,,0.00555927911773324,,
0,1049,,0.005095440428704023,,
0,1099,,0.0055746338330209255,,
0,1149,,0.0049149529077112675,,
0,1199,,0.0047903466038405895,,
0,1249,,0.005146748851984739,,
0,1299,,0.005104441661387682,,
0,1349,,0.004158054478466511,,
0,1399,,0.004256305284798145,,
0,1449,,0.004752999637275934,,
0,1499,,0.0050689829513430595,,
0,1549,,0.00508068548515439,,
0,1599,,0.004801291972398758,,
0,1649,,0.0045742858201265335,,
0,1699,,0.004803319927304983,,
0,1749,,0.004962243139743805,,
0,1799,,0.005212143994867802,,
0,1849,,0.004493332467973232,,
0,1899,,0.004584031645208597,,
0,1947,,,0.06842020153999329,0.06842020153999329
1,1949,,0.004555048421025276,,
1,1999,,0.005300597287714481,,
1,2049,,0.0046422467567026615,,
1,2099,,0.004329507239162922,,
1,2149,,0.0047922623343765736,,
1,2199,,0.00430395407602191,,
1,2249,,0.0049599152989685535,,
1,2299,,0.004310900811105967,,
1,2349,,0.004630011506378651,,
1,2399,,0.004711638670414686,,
1,2449,,0.004875172395259142,,
1,2499,,0.004776449874043465,,
1,2549,,0.0047285291366279125,,
1,2599,,0.004447937943041325,,
1,2649,,0.004225374665111303,,
1,2699,,0.004071713890880346,,
1,2749,,0.0039735944010317326,,
1,2799,,0.0042327940464019775,,
1,2849,,0.005009838379919529,,
1,2899,,0.004724461119621992,,
1,2949,,0.004256285261362791,,
1,2999,,0.004626823123544455,,
1,3049,,0.0043909577652812,,
1,3099,,0.004971744492650032,,
1,3149,,0.004470481537282467,,
1,3199,,0.00447682524099946,,
1,3249,,0.004386663902550936,,
1,3299,,0.004960419610142708,,
1,3349,,0.004311659839004278,,
1,3399,,0.005248035304248333,,
1,3449,,0.0045140995644032955,,
1,3499,,0.004427401348948479,,
1,3549,,0.004858274012804031,,
1,3599,,0.00458114268258214,,
1,3649,,0.004582101479172707,,
1,3699,,0.004543418530374765,,
1,3749,,0.004878419917076826,,
1,3799,,0.0043798950500786304,,
1,3849,,0.0038922319654375315,,
1,3895,,,0.06607883423566818,0.06607883423566818
2,3899,,0.004309516865760088,,
2,3949,,0.005019947420805693,,
2,3999,,0.0047573186457157135,,
2,4049,,0.00509270653128624,,
2,4099,,0.004143287893384695,,
2,4149,,0.004144998732954264,,
2,4199,,0.004468107130378485,,
2,4249,,0.0042823078110814095,,
2,4299,,0.004779605660587549,,
2,4349,,0.004847733303904533,,
2,4399,,0.004513302817940712,,
2,4449,,0.004420643672347069,,
2,4499,,0.004153163637965918,,
2,4549,,0.004255150910466909,,
2,4599,,0.004374699667096138,,
2,4649,,0.004543492570519447,,
2,4699,,0.004254580941051245,,
2,4749,,0.00407483009621501,,
2,4799,,0.004353719297796488,,
2,4849,,0.00384255382232368,,
2,4899,,0.003949247300624847,,
2,4949,,0.004493374843150377,,
2,4999,,0.004360950086265802,,
2,5049,,0.004506723023951054,,
2,5099,,0.003816465614363551,,
2,5149,,0.004506762605160475,,
2,5199,,0.004278741776943207,,
2,5249,,0.003692092839628458,,
2,5299,,0.0036985278129577637,,
2,5349,,0.0040829842910170555,,
2,5399,,0.0032535181380808353,,
2,5449,,0.004612544551491737,,
2,5499,,0.0046189213171601295,,
2,5549,,0.004306275863200426,,
2,5599,,0.004019165877252817,,
2,5649,,0.004129677079617977,,
2,5699,,0.004309224896132946,,
2,5749,,0.0039262110367417336,,
2,5799,,0.0036955191753804684,,
2,5843,,,0.06316173076629639,0.06316173076629639
3,5849,,0.004193181172013283,,
3,5899,,0.004051610827445984,,
3,5949,,0.003693071659654379,,
3,5999,,0.0034705803263932467,,
3,6049,,0.004202559590339661,,
3,6099,,0.004011578392237425,,
3,6149,,0.004069163464009762,,
3,6199,,0.0039271218702197075,,
3,6249,,0.0035220268182456493,,
3,6299,,0.003241975326091051,,
3,6349,,0.0033427535090595484,,
3,6399,,0.0037139153573662043,,
3,6449,,0.004600569140166044,,
3,6499,,0.003970312885940075,,
3,6549,,0.003759432816877961,,
3,6599,,0.004390702582895756,,
3,6649,,0.003968910779803991,,
3,6699,,0.0043077669106423855,,
3,6749,,0.003901566145941615,,
3,6799,,0.003665963187813759,,
3,6849,,0.003926927223801613,,
3,6899,,0.004174414556473494,,
3,6949,,0.004174689296633005,,
3,6999,,0.0040705567225813866,,
3,7049,,0.004100442864000797,,
3,7099,,0.0040322900749742985,,
3,7149,,0.0036951429210603237,,
3,7199,,0.003986597526818514,,
3,7249,,0.0034777445252984762,,
3,7299,,0.004368063993752003,,
3,7349,,0.003821110585704446,,
3,7399,,0.0038433095905929804,,
3,7449,,0.0037828634958714247,,
3,7499,,0.0033082044683396816,,
3,7549,,0.0039664278738200665,,
3,7599,,0.0036460664123296738,,
3,7649,,0.003417138010263443,,
3,7699,,0.0042348504066467285,,
3,7749,,0.0037998068146407604,,
3,7791,,,0.06151127442717552,0.06151127442717552
4,7799,,0.0034513906575739384,,
4,7849,,0.003912797663360834,,
4,7899,,0.0037347362376749516,,
4,7949,,0.004079408012330532,,
4,7999,,0.003915179055184126,,
4,8049,,0.004148992244154215,,
4,8099,,0.0039010311011224985,,
4,8149,,0.0043238368816673756,,
4,8199,,0.004289746284484863,,
4,8249,,0.0030526474583894014,,
4,8299,,0.004142240155488253,,
4,8349,,0.0035709592048078775,,
4,8399,,0.0036401059478521347,,
4,8449,,0.004015850834548473,,
4,8499,,0.0038036396726965904,,
4,8549,,0.0034173820167779922,,
4,8599,,0.003713645040988922,,
4,8649,,0.004011312033981085,,
4,8699,,0.003241014201194048,,
4,8749,,0.0035873600281774998,,
4,8799,,0.003873322857543826,,
4,8849,,0.0037769991904497147,,
4,8899,,0.003757305210456252,,
4,8949,,0.0031515290029346943,,
4,8999,,0.0037671257741749287,,
4,9049,,0.0033557305578142405,,
4,9099,,0.0032543593551963568,,
4,9149,,0.0040988437831401825,,
4,9199,,0.0037489812821149826,,
4,9249,,0.0035367924720048904,,
4,9299,,0.004169343505054712,,
4,9349,,0.004257703199982643,,
4,9399,,0.0033444606233388186,,
4,9449,,0.0038119563832879066,,
4,9499,,0.00353897362947464,,
4,9549,,0.003944711294025183,,
4,9599,,0.0033557380083948374,,
4,9649,,0.003626071149483323,,
4,9699,,0.0035196286626160145,,
4,9739,,,0.06004976108670235,0.06004976108670235
5,9749,,0.003759087063372135,,
5,9799,,0.0028119939379394054,,
5,9849,,0.0033462797291576862,,
5,9899,,0.003661236958578229,,
5,9949,,0.003002728335559368,,
5,9999,,0.003635647939518094,,
5,10049,,0.0035823555663228035,,
5,10099,,0.003985492512583733,,
5,10149,,0.003345605917274952,,
5,10199,,0.0033721739891916513,,
5,10249,,0.003938822075724602,,
5,10299,,0.0034091887064278126,,
5,10349,,0.002968431683257222,,
5,10399,,0.0038510961458086967,,
5,10449,,0.003360429313033819,,
5,10499,,0.0032320714090019464,,
5,10549,,0.0034765922464430332,,
5,10599,,0.0032968628220260143,,
5,10649,,0.003270387649536133,,
5,10699,,0.0028421380557119846,,
5,10749,,0.00357449590228498,,
5,10799,,0.00324476370587945,,
5,10849,,0.0033414633944630623,,
5,10899,,0.0035467531997710466,,
5,10949,,0.003504394553601742,,
5,10999,,0.0037633986212313175,,
5,11049,,0.0034031616523861885,,
5,11099,,0.003422142006456852,,
5,11149,,0.0032143224962055683,,
5,11199,,0.003427204443141818,,
5,11249,,0.003073976607993245,,
5,11299,,0.003223088104277849,,
5,11349,,0.003992959391325712,,
5,11399,,0.0033133479300886393,,
5,11449,,0.0035728709772229195,,
