rmse,sis
0.06410490107331916,0.64038141028366
0.03476165996712778,0.6790271216053727
0.05823264730355793,0.47421901328784927
0.06491561704530896,0.5178398183341436
0.10834350365111305,0.4106053805895068
0.07981566820382388,0.5832589339882517
0.1025404021405099,0.4051508199317733
0.11130689631191014,0.3829037779888628
0.06890289587840256,0.5614620486149239
0.0742037654817168,0.6179624636920417
0.07315422709641049,0.40403070358345083
0.12271118115901856,0.5183417438268026
0.0629832261550194,0.7250006249182924
0.08044320835861539,0.4793402985234257
0.061128990509471744,0.43223227617013393
0.05829898894111116,0.6599008778488376
0.02618339517417537,0.5795475483863516
0.08393471841065081,0.40677223793470285
0.08380405810763664,0.6647060166675407
0.08850142338954751,0.5190092806806927
0.08969651226039027,0.39284129680421653
0.05947082127909061,0.5738573379304306
0.05321140669217853,0.5032466608163112
0.05700979763315846,0.6619758781230255
0.04285959487427,0.6612578507556484
0.0868926620612076,0.7041906512177362
0.12110628561058313,0.4944630649528612
0.1678602099786966,0.677289416769044
0.0811149618547446,0.6032870803935478
0.07805960721262868,0.6111022229857914
0.05239378707635202,0.6251788385759517
0.06600184735929722,0.615404356995948
0.09286410920214762,0.5003530094273516
0.10641904994046557,0.5866325398271924
0.07177355571503648,0.6144679742480685
0.04480701115221497,0.5006475803910525
0.08304208974202847,0.6351309972004402
0.054417355339999016,0.6560434880038781
0.03776992554576471,0.6128832340892408
0.05147795163218823,0.5952733739679151
0.10361316645421084,0.3166963632006796
0.05221640097156792,0.7647701651314757
0.0769766778079997,0.5823148114455067
0.06146212367249584,0.6076850170805266
0.07251978919479189,0.48784467942017207
0.09169768186669564,0.7095318370053202
0.12501638503832097,0.48952856982491644
0.10933996908533784,0.5574949072039848
0.0754857609057213,0.5818749980245072
0.08979567191871876,0.5982074249268462
0.08320382060453957,0.5748035495944148
0.07671134591941504,0.47994360694806687
0.08189141145897469,0.4137964667375193
0.051005549789368304,0.5865136722901144
0.019616570881636236,0.5361963602392885
0.08893555374472611,0.6119321434379922
0.11240976034424775,0.6038164399641064
0.10955216223195953,0.6664087856897504
0.05582692212070758,0.7145525196926167
0.0523294891996278,0.5346950831949276
0.055498573092166485,0.5284506059137167
0.044897780197952236,0.48463686599680883
0.03689914928372262,0.6080695713246951
0.06481550198978958,0.5902267922247911
0.10112430972203405,0.4245856265929694
0.08762005049928613,0.5516562448526354
0.07703778616732154,0.5586405115930444
0.0766677364225417,0.6561328386691253
0.0645930395326504,0.6210371213713922
0.08855323445621593,0.4964524919910673
0.09746893786908177,0.33847816562944383
0.04996612657608754,0.7985632300837472
0.05983317586891115,0.5709833903392124
0.0789488006166619,0.5832623000883598
0.0784126179597148,0.6432518604622087
0.061487676510101286,0.5561475170727606
0.07010815137006252,0.5882490068678192
0.07181263055370016,0.5113570181505895
0.06222231103517085,0.5909920482695352
0.07377678872284066,0.5653468232336053
0.07254899653093246,0.5606117323563861
0.06149771167903376,0.5760148438435603
0.06353487778603907,0.5691735440153451
0.06622145133350099,0.6067165354609411
0.06811994838854635,0.6569761637427968
0.05938214921404151,0.6175953927363564
0.09671145180553857,0.4896507477794624
0.07277022913834363,0.6123519821320627
0.06856432687965036,0.6136009382206533
0.06866497270214202,0.6152535117019512
0.07027121171037981,0.6370693313620395
0.07547635124482972,0.5538943845578305
0.05545465837743331,0.5770940549531315
0.0668230925322079,0.6460780991522656
0.07445880687687241,0.565125043295733
0.07351146515543805,0.57280396655011
0.07333541995904277,0.5792079389125057
0.07933720951800215,0.5581591321221383
0.06919008132910018,0.6038741389450177
0.06532882266292797,0.44427878727903247
0.06035513963057973,0.5980233975299785
0.07530715959078108,0.6301003784680851
0.07724877837400387,0.5464447184961763
0.057889078363911696,0.5520609610330467
0.059607061294887284,0.6025693094984976
0.06591583177937474,0.6196616845125872
0.06309743073147167,0.5678798440006451
0.0759999526994462,0.5537447401257015
0.0728600440108682,0.5577579151942399
0.07908001408234633,0.7107628323309648
0.063975608049313,0.5340312813441983
0.06699749615379197,0.6436282453200021
0.11699574820123489,0.631405653407401
0.059286294830160735,0.6485235292072911
0.07359619800328801,0.5780854576243785
0.0492743989187251,0.7821349910947273
0.07068220030778789,0.4520041363374587
0.09430582965855872,0.550779193580346
0.08676908905665646,0.48840685562349834
0.059946920693262434,0.7711712455380815
0.10305791903432962,0.5419840149695109
0.06412092637505583,0.5570132625101996
0.09652212433625143,0.5073986118676119
0.1321810065418021,0.3765156357642342
0.061107318022271005,0.726233102614362
0.08467594489416316,0.6111092589606409
0.07040057746019952,0.6024442996999901
0.05197436162039101,0.638675710960565
0.08821393851893779,0.4684422872177503
0.07654025751350922,0.5726558921346656
0.048107802346867026,0.6917923362445909
0.05351494713175664,0.6026453446426602
0.046364920387852296,0.6657594689553235
0.05391011624712427,0.6757651863066185
0.05314098439617813,0.4099544344195743
0.10388053480334294,0.5562963643024024
0.08318858998316712,0.4516040361344735
0.05883107156502348,0.48994316656895587
0.08770710000847856,0.6035216132424306
0.12459798298672321,0.6843117900135325
0.03665077786646309,0.47053395350143057
0.12381471298152381,0.6801308907789683
0.0648264012615829,0.6624718402157584
0.04044152510237261,0.4566642717660146
0.05685738168972133,0.45940970159033145
0.1274739621618877,0.31728728734728123
0.062149995357713504,0.5450772993685974
0.07977808966951747,0.5400790420686056
0.06440723889396974,0.5945269243512207
0.1641408713842158,0.594773461207189
0.043836766247456846,0.4589215374425002
0.09343416919011054,0.4461186894929326
0.04335548571368658,0.46257965846145815
0.13816794053572432,0.4760124258878649
0.04216858928934636,0.45757498843563915
0.09481005988363421,0.5134065644396374
0.05992655055824686,0.5579754986347418
0.08708216884280219,0.34185202750657545
0.982565106048624,0.0926899353369073
0.08544491080412145,0.5140813046729309
