rmse,sis
0.06512965205184079,0.3287707224883225
0.05888412077919182,0.4744346900961978
0.06897560291213096,0.3798365826707344
0.06789229771134174,0.37780989166932444
0.09905821633101641,0.35996327801720474
0.10951271187848186,0.34730841300091836
0.09813173558021879,0.3125808739857165
0.10124085611759764,0.29309617663481197
0.08819638407403267,0.3197071525476421
0.09906235207332895,0.43219914469912435
0.08235362544614895,0.3371949075252768
0.13192796898012232,0.3717394247147609
0.1201206619617482,0.4726473466368919
0.09507601820961063,0.36678854633302166
0.049520965186203796,0.40606551005449276
0.11271808903125327,0.35818815060293563
0.05072212134270908,0.47985251224056047
0.07454216742113635,0.21447076715973368
0.12631698999254443,0.5090082022603938
0.08816465893817854,0.397490888384414
0.09666293309569143,0.21302733474735067
0.08925921328805769,0.3323354115064587
0.06727453684991921,0.49952834128247287
0.0705223179528072,0.3683887334644954
0.04610633776524488,0.4819350486062618
0.1353358521830932,0.5087837968915486
0.12825019349510008,0.2679417728900191
0.2110045070476789,0.3194265812532238
0.11378260236624611,0.3879421484608161
0.09573931856822124,0.43542117156113
0.0659906676346421,0.3681687517746241
0.09385245447134274,0.3416090144687801
0.08480592516522208,0.5604088493025118
0.12701482923371823,0.37658363176642123
0.08307633985847171,0.40211947027721034
0.054586085138101995,0.49181429264996945
0.09518881597447261,0.4652033029443845
0.07347596120231958,0.3957467536825947
0.073171302913175,0.34349636947409573
0.0714022082140995,0.2575282361049266
0.0922813766799123,0.218340281551981
0.08521389048021952,0.46232421341668606
0.08191790020005768,0.3162959155238439
0.06562961452452716,0.5044626808907693
0.06368818912648361,0.37399502251669664
0.07417929330981257,0.4454772008179501
0.07000355837102702,0.3826732484908373
0.10372687749164765,0.38613816368081966
0.06211842706140776,0.47742117713994325
0.08941507631352973,0.3146836942706186
0.09208887598710616,0.4691417113756326
0.06417532548812578,0.380592580162724
0.08971597196869857,0.2223027808797117
0.06998021719344713,0.3089400930288355
0.04498972128634164,0.5461198955095704
0.08912539511239677,0.31829096711128985
0.10987345836836464,0.5810653071837646
0.12224391392597801,0.38473279703009633
0.10784979919811237,0.4609258596143349
0.06724923395275807,0.43135819335519915
0.04637062921507832,0.6238264839329528
0.038926075025492446,0.5275366489318029
0.06157562706390467,0.5159224725030316
0.09011133837373086,0.31381363501372167
0.10869878851755753,0.19273955628520043
0.11459710391571114,0.2789843353894712
0.09371302417698142,0.36471583527781765
0.10046812849606788,0.27455596968099444
0.08950846645521117,0.37285842445726713
0.07562767966025624,0.1661598639306895
0.0916157537185134,0.24975806002047873
0.10075068914732727,0.3876327984776618
0.11325098598609588,0.38111512206379083
0.1095499821618565,0.328450064074555
0.1115013705034479,0.3087464146343595
0.11567909509237126,0.3721374542237984
0.11927948708928916,0.38621490916194356
0.12583696268779695,0.3545484168093778
0.10701230340879726,0.35530470515024504
0.12624921356065605,0.380378618179257
0.1251621296550853,0.3850052890414589
0.08648821658150943,0.4045508398524783
0.0927979308882573,0.3465494920359685
0.11165920939143584,0.41080779138292445
0.10101159556766463,0.3379365308120838
0.09778181188850733,0.3724846978602342
0.09872436571080803,0.332900080872557
0.07651855187783893,0.31288054488974265
0.07571092365239492,0.31789118685815854
0.11058794674552237,0.39420034285772637
0.1129039324744991,0.3839889030643558
0.10497336990059349,0.335576558396917
0.1123533498403567,0.3727041758872952
0.11404317984389375,0.35529548308857417
0.12577465257072604,0.38406871751477023
0.12596132017982467,0.38268651532660963
0.11110887510522906,0.4156534852908773
0.11841729840787422,0.3851870127986273
0.11506049857414,0.39010027661898183
0.11773234436711807,0.321293734525706
0.08585700236574008,0.3810696028527738
0.09725278341760056,0.4843073586521478
0.13071562102326098,0.37238915496969616
0.10491990163911577,0.36476839947692563
0.09490550213241443,0.43622185084283815
0.08354134584438504,0.28831486907229437
0.09188116656435423,0.37358911912661047
0.1252909175350947,0.37966283749685525
0.12375793489816367,0.36426149507166056
0.12561720019476597,0.3944892792391697
0.10201675716961832,0.3886161193923978
0.08271120642253568,0.37095806818421473
0.15359845770788247,0.4272391348941226
0.06961028937925356,0.3680074231022336
0.11195643306167842,0.2898749801789646
0.08624024057190291,0.32624360758982934
0.10819565043368302,0.29411134641645453
0.0984831769111915,0.26847786220978753
0.07583345354365835,0.3669635124442097
0.09280803132271415,0.6268944698487094
0.15447074886599735,0.30259284428272615
0.09756059251807513,0.28902361570465307
0.1020059000095369,0.3484168185318566
0.14873339615847428,0.13490841701216913
0.08106761468023822,0.39246731523202577
0.1243171027799054,0.3960911477087339
0.08755782275040487,0.39109190748659955
0.08424395063080942,0.30510061800687915
0.08286023836028954,0.2958742072879042
0.0783894481494968,0.39909664210919366
0.07937277581582197,0.40973657161124843
0.09123729314552323,0.46163677816352044
0.057374010858936474,0.4301141895661507
0.1269264699357518,0.2789373311908172
0.05413522165670164,0.44135177181864654
0.1322536276846251,0.30494965839668137
0.09044639501122925,0.5296154239175904
0.07666531345688794,0.58039791671151
0.09558523157951564,0.4451626377405634
0.13974268723933853,0.5437865049086934
0.06947865081991873,0.5697342952333797
0.1434744140327745,0.46337893421088033
0.07884245962264401,0.4925355695390761
0.07699485969473364,0.5928855344610944
0.07849628597259956,0.5066601447809995
0.12634216935884482,0.17730170083333416
0.11317488090020278,0.3727501817370864
0.1312798201101707,0.2604586487004905
0.11041834600358304,0.33876314045038225
0.16500038842308587,0.41870362936210365
0.13051782830059977,0.12212979325688123
0.10445530788429727,0.5153923027363555
0.07685039683036313,0.39984228532185245
0.15534861266992994,0.3325201433404331
0.061677213770040235,0.5877107067978901
0.09748607073077267,0.38264714472839295
0.08265280413060656,0.4521823478238568
0.09031260404870606,0.38764312490053054
0.9846217465494933,0.1272077824283816
0.08877171423125059,0.4875129696644126
0.06765292513454857,0.48281254631975973
0.19264903184191678,0.4825464826518916
0.09621322169096942,0.33366701995485554
0.09877434028606955,0.5026278030198801
0.12779037714527214,0.3613898505973163
0.06674208269285777,0.4783529532586174
0.14507501648350138,0.3954779339861695
0.0802047149718269,0.4251261414672768
0.08508801347920411,0.41141328326651744
0.08904060086157234,0.33754472223717347
0.11689853170678591,0.11887560653697522
0.09267858318120938,0.398366682217607
0.12922903194671326,0.23605260542357315
0.10156456284042677,0.2607966860040492
0.05643820601053116,0.3385129277650457
0.11038280830913581,0.4512307637016827
0.08941951070935036,0.34484364931281014
0.08129607834502023,0.22982910453539165
0.11062910054526302,0.5044633170434475
0.03563283021127314,0.5200061386253458
0.10246719570647998,0.42452268851574537
0.06734538213929123,0.40979219761907193
0.06312460665699245,0.44574497197666085
0.0761041569546231,0.3482334534801716
0.0374331602117971,0.48951681574154793
0.08450991548654274,0.22743200823146206
0.0696578683196263,0.4237388461261251
0.06453593139090019,0.5648992959887646
0.03686425455737838,0.5289413567219221
0.06723749543310703,0.3811924374983524
0.03856134781965763,0.5431008267655912
0.07372617098189606,0.42279895225736974
0.07467057457697696,0.5093605493366514
0.09072245820618773,0.5124176188592796
0.0835548912312418,0.28709735892901544
0.060375496791532014,0.5181662211416995
0.04580954830535519,0.5030658190051045
0.08049843840744737,0.3449278333684984
0.04471139849125338,0.4644753799526942
0.0818787983812254,0.5698943574706904
0.10537041273759482,0.36563399399334084
0.06953177412536465,0.37187987629769836
0.09986648290071519,0.33169460235129383
0.09683269444492926,0.4757770943036915
0.04852963351380996,0.4540416026922958
0.11488038466897682,0.2861895718535359
0.1300152809655072,0.3078248980273854
0.12033582685390917,0.2320305252042555
0.11784073123495306,0.26131371659718833
0.08526760976749705,0.2850274662519187
0.11733012104522914,0.2542778513872778
0.12681624714426626,0.3676749614089606
0.1395759498858827,0.4243081126483293
0.06190455876269134,0.3811289319990898
0.08377881664865247,0.4946308399019804
0.07607331648051684,0.47646305087517654
0.0875032758578791,0.5586680553182172
0.08493515460673799,0.5515324477299114
0.06749433621358657,0.4794867000859391
0.08426322827242082,0.4661449013302607
0.07191862035541656,0.43311462308057214
0.09581790862422582,0.42015885044222856
0.14596126554720265,0.29481606733055565
0.08054689757025364,0.27379419781287956
0.09426399842672033,0.3752954595012946
0.08566707195260792,0.5387868161221087
0.08778884437448597,0.3079859658052914
0.1040542751846696,0.31815217600808837
0.13564865279149307,0.3997364520897214
0.07698638980348323,0.42781000718908235
0.11295690897265993,0.41811830471614236
0.08138587667759152,0.4881708511266757
0.10141737398092904,0.4145743617090958
0.0904350260772832,0.32197650096377406
0.08993010177922096,0.3573377350486739
0.04439390560202556,0.6123582103859118
0.09662606139260745,0.3907940688610181
0.14238161695776427,0.30202830009909326
0.10949523482984137,0.29072408298471775
0.12645743575417673,0.49471546310903597
0.1253831648224158,0.4008301524243095
0.13507578537935824,0.1856727453974315
0.07295687509288132,0.3660100403614454
0.17488771524412897,0.5280537866510533
0.0908492671007635,0.4080480144204424
0.13409331185680265,0.34650274912010637
0.1234972829599502,0.40870050763071064
0.06066804715615572,0.49525672075211014
0.14207522744096915,0.34260779417819837
0.11177172273569606,0.405929105886497
0.10371795503734553,0.394929946389445
0.11149774394804893,0.3977790154766728
0.09445195512157784,0.4098462684265976
0.16557240047896693,0.422945847946105
0.06638600108413764,0.38214586532453276
0.05973229869410356,0.3546138193718599
0.09908712878931471,0.253311536645914
0.09352326926729108,0.36926736312628716
0.06825258477771419,0.3722220263647019
0.06865497192662107,0.3302247696414175
0.1286463794655425,0.41578198768679697
0.08816596526407133,0.42273921284090415
0.11029954767187405,0.3267544183958013
0.08995696889145659,0.3656057287724692
0.059423071375495386,0.35155580218261384
0.08305792226392755,0.33057890221796987
0.057851653913190186,0.366903778957374
0.07007423452721119,0.2971796787243264
0.08050090241681435,0.4693452932562094
0.049173431443754606,0.5126817555131998
0.13746625370632204,0.25834130477656614
0.10802210260241221,0.2287183903062255
0.10077575284145276,0.22807819255012038
0.10072778248463007,0.4007312407957961
0.08672745961573647,0.39098049252432604
0.07902141828911942,0.23773755450106637
0.13727648967498735,0.352421094448067
0.1281051844737076,0.23755295528714282
0.042794214522772885,0.4053462416239468
0.04889357941781261,0.2194415878313872
0.0863003477696498,0.19991409910686642
0.1307689241470272,0.2564782495304361
0.12361738785608019,0.5221120416041802
0.06722271446221198,0.3278092357251476
