rmse,sis
0.10412055985377604,0.40125876840482383
0.15942835155991023,0.28278860778165077
0.14458681432991893,0.393946587098641
0.14047736942735228,0.4709754565560138
0.1697343461552135,0.34845482606161293
0.1046000493697068,0.4050083548378567
0.18195354810613001,0.3208593568414326
0.19534275166697213,0.30059992621333675
0.10069241164241659,0.3106163683640534
0.12152298629556785,0.4470135824170151
0.12391850188685118,0.3824500161999855
0.1488376536092576,0.4393658866910379
0.1266269712173332,0.47244329917410527
0.14196534374130665,0.37781335636803
0.11647153585736116,0.35381704962978333
0.15311357558284738,0.5142013933244165
0.11765675148493561,0.25838282797102713
0.12852003913145335,0.3130785869490709
0.11794949016284109,0.48151658638194145
0.16875148009643115,0.38664993457737
0.16416872094355017,0.3613183573944394
0.14827722007185157,0.33983572392340566
0.13468622171539701,0.4460893601902406
0.10153470136730958,0.29909779680211246
0.1074521774501709,0.3725866609415517
0.16212011461434728,0.39143548044433285
0.15410725380530696,0.36418770022403313
0.19650490384789052,0.3011631076469476
0.15143449715768528,0.36542326096874955
0.10126676651455094,0.3801972202006904
0.15430918041767597,0.38321691799765556
0.11211645541573922,0.4641370859686763
0.17686923061673415,0.33721771691409363
0.15574263280475334,0.45022440877848
0.09592542529006468,0.40150040370649315
0.11440171351190284,0.33050654768068805
0.164582946948898,0.3550247012720173
0.10683459709518005,0.34802700715182644
0.1600961594831064,0.3017073756351354
0.10085729114875629,0.36534095128126304
0.14732754438890558,0.28969084017567187
0.11434901712322539,0.3734808287034408
0.1201447071538251,0.34762263964241297
0.17808120397528165,0.433066878736874
0.13217294481546413,0.3709000004731073
0.17565076020742243,0.44163529657662953
0.19508056045553207,0.41042455854213283
0.16608434143295867,0.4649935522943195
0.11468737454215897,0.4929834236704609
0.20061786249708047,0.5813618717437545
0.1834919420280872,0.4261268392587526
0.1801751519059505,0.34738757749756116
0.16803294134731392,0.4108255507748325
0.12339507895633456,0.4615353385768202
0.09880612378444152,0.30347464220563314
0.18325779118040655,0.4669639701919023
0.12015098129582634,0.37986473822546596
0.16845279304785057,0.5226116088453108
0.11680294436705199,0.5316455697030928
0.1475535928394979,0.3654632741555474
0.0926648179265336,0.3479598369213809
0.08765760380339378,0.30958765985527054
0.1519927259318319,0.3770465533955773
0.09265470479759289,0.32718980006978404
0.15583635212048505,0.32875729950064475
0.1537588408693523,0.4091547055749625
0.16809349462591547,0.41275071966350685
0.1539054699517759,0.306693999066702
0.2127021341924526,0.40851923431034637
0.18400462471807902,0.36218612127117017
0.1498879958073636,0.31407180023738057
0.10631177157219647,0.505396688247034
0.15631756384436027,0.44836946391127186
0.16764753378540387,0.37153075637737293
0.16119162679787968,0.42390239676299624
0.15418816647707306,0.4477069634887986
0.13936374445030758,0.485866838464307
0.1524674573260927,0.4191646612519016
0.14340474004885517,0.468025404567174
0.14587346222500558,0.47091224139167204
0.14914662887724014,0.4608031123595844
0.16062891508818544,0.38204918188658654
0.16121897677509972,0.37975881081901025
0.13761191665776393,0.4673540448821906
0.14600822604545888,0.44244810814007873
0.1522372959806569,0.5175494265944321
0.19096763078569082,0.3434021837833539
0.19376369256815815,0.404509776569383
0.18509103155895743,0.4069966614005786
0.13581165397319078,0.4960649183058341
0.11581649746168203,0.49469925286430083
0.16474293356066255,0.36232674120691166
0.1413290142221734,0.5191338141796505
0.1259610779541149,0.5253151418623555
0.14617812022496043,0.47066310780898524
0.14636482264742598,0.47749089635722586
0.13813555074715633,0.4904231906028892
0.14525525184737023,0.4768284595727225
0.13755847782523617,0.49362045209586564
0.15121387636110165,0.39672540836564474
0.16086512289766114,0.3890637332679178
0.16572640322488083,0.488165987632441
0.14819331143324022,0.46498392120494925
0.1598169434587721,0.4368644750122885
0.13975254290985098,0.5140848830018522
0.17100147276831393,0.37719639812503525
0.15881708005902961,0.3783862436373522
0.15127906166339725,0.4600278592172912
0.13939211437759033,0.47841466161994306
0.1309015234675282,0.4208259075734122
0.15024987020844913,0.4384763999476144
0.08962145691235733,0.31922079597906755
0.1551045995669514,0.4554409988033602
0.12394336188056297,0.4198250474354487
0.12896307445137928,0.33829382006994535
0.17977989655013063,0.4545699319976299
0.13654403526839215,0.32126188498799124
0.17001256493455308,0.4369519311390225
0.198648539653334,0.5138637676737077
0.10881604501059244,0.5350590185425271
0.1943832868293153,0.420529729585726
0.14083552057534873,0.43989513816233
0.18498035092263432,0.393952625972723
0.16049798064395143,0.26081320837222494
0.1416491527570347,0.3477202654762005
