epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.006861478090286255,,
0,99,,0.006914416328072548,,
0,149,,0.0069925133138895035,,
0,199,,0.006931138690561056,,
0,249,,0.006398329511284828,,
0,299,,0.005875836592167616,,
0,349,,0.006080932449549437,,
0,399,,0.006135827396064997,,
0,449,,0.004929057788103819,,
0,499,,0.005637645721435547,,
0,549,,0.005186156835407019,,
0,599,,0.00484292721375823,,
0,649,,0.005511139053851366,,
0,699,,0.005022895056754351,,
0,749,,0.005504072643816471,,
0,799,,0.004889414645731449,,
0,849,,0.004727009683847427,,
0,899,,0.004972533322870731,,
0,949,,0.005238702520728111,,
0,999,,0.005006943829357624,,
0,1049,,0.004636834375560284,,
0,1099,,0.004299688618630171,,
0,1149,,0.005366434808820486,,
0,1199,,0.0044517735950648785,,
0,1249,,0.005394068546593189,,
0,1299,,0.004686096217483282,,
0,1349,,0.005009257700294256,,
0,1399,,0.004790954291820526,,
0,1449,,0.0048335250467062,,
0,1499,,0.005060248076915741,,
0,1549,,0.005093539599329233,,
0,1599,,0.005039431620389223,,
0,1649,,0.004413568880409002,,
0,1699,,0.005198512226343155,,
0,1749,,0.004449386149644852,,
0,1799,,0.0044499230571091175,,
0,1849,,0.004979300312697887,,
0,1899,,0.0041776662692427635,,
0,1947,,,0.06906462460756302,0.06906462460756302
1,1949,,0.004414212889969349,,
1,1999,,0.004593019373714924,,
1,2049,,0.004617710597813129,,
1,2099,,0.004182794596999884,,
1,2149,,0.004995892755687237,,
1,2199,,0.004836952313780785,,
1,2249,,0.0039900834672153,,
1,2299,,0.004147068131715059,,
1,2349,,0.004381177481263876,,
1,2399,,0.004663828294724226,,
1,2449,,0.00471173319965601,,
1,2499,,0.004233985207974911,,
1,2549,,0.003913744352757931,,
1,2599,,0.004046525340527296,,
1,2649,,0.005009715911000967,,
1,2699,,0.0047525763511657715,,
1,2749,,0.004610673524439335,,
1,2799,,0.004619107581675053,,
1,2849,,0.004095741547644138,,
1,2899,,0.004837214946746826,,
1,2949,,0.003953808918595314,,
1,2999,,0.003715785685926676,,
1,3049,,0.004154114052653313,,
1,3099,,0.004345223773270845,,
1,3149,,0.004348981659859419,,
1,3199,,0.004180891904979944,,
1,3249,,0.004545289557427168,,
1,3299,,0.004849408753216267,,
1,3349,,0.004065624438226223,,
1,3399,,0.004112875089049339,,
1,3449,,0.004676051903516054,,
1,3499,,0.0043660718947649,,
1,3549,,0.004231012426316738,,
1,3599,,0.004187857732176781,,
1,3649,,0.004225151613354683,,
1,3699,,0.004488636739552021,,
1,3749,,0.00405947444960475,,
1,3799,,0.0043656351044774055,,
1,3849,,0.00437809806317091,,
1,3895,,,0.06559006869792938,0.06559006869792938
2,3899,,0.004561402834951878,,
2,3949,,0.003938127774745226,,
2,3999,,0.0044165113940835,,
2,4049,,0.00411370350047946,,
2,4099,,0.003959849011152983,,
2,4149,,0.004387726075947285,,
2,4199,,0.004062081221491098,,
2,4249,,0.004454511217772961,,
2,4299,,0.004152192734181881,,
2,4349,,0.004084640648216009,,
2,4399,,0.004684100393205881,,
2,4449,,0.004162142984569073,,
2,4499,,0.004777753259986639,,
2,4549,,0.003580031916499138,,
2,4599,,0.0037449097726494074,,
2,4649,,0.004292555619031191,,
2,4699,,0.004614258650690317,,
2,4749,,0.0041436501778662205,,
2,4799,,0.003985890652984381,,
2,4849,,0.003910159692168236,,
2,4899,,0.0037559224292635918,,
2,4949,,0.003517524106428027,,
2,4999,,0.004155165981501341,,
2,5049,,0.004099390469491482,,
2,5099,,0.004146168008446693,,
2,5149,,0.0040178485214710236,,
2,5199,,0.003921776078641415,,
2,5249,,0.004209190607070923,,
2,5299,,0.004658145364373922,,
2,5349,,0.003888042876496911,,
2,5399,,0.004350204020738602,,
2,5449,,0.0036600055173039436,,
2,5499,,0.004316730424761772,,
2,5549,,0.004633246921002865,,
2,5599,,0.004481079056859016,,
2,5649,,0.003466315334662795,,
2,5699,,0.004018986131995916,,
2,5749,,0.0038865574169903994,,
2,5799,,0.004128884058445692,,
2,5843,,,0.06220812350511551,0.06220812350511551
3,5849,,0.00390136381611228,,
3,5899,,0.004565544426441193,,
3,5949,,0.004001781810075045,,
3,5999,,0.003765436355024576,,
3,6049,,0.0035852515138685703,,
3,6099,,0.0036784601397812366,,
3,6149,,0.003787484485656023,,
3,6199,,0.0035618252586573362,,
3,6249,,0.004494716413319111,,
3,6299,,0.003977235872298479,,
3,6349,,0.0035029875580221415,,
3,6399,,0.003872776171192527,,
3,6449,,0.004129842855036259,,
3,6499,,0.0038553986232727766,,
3,6549,,0.004305880982428789,,
3,6599,,0.004010227974504232,,
3,6649,,0.004034110810607672,,
3,6699,,0.003819696605205536,,
3,6749,,0.004067794419825077,,
3,6799,,0.003859734395518899,,
3,6849,,0.004344973713159561,,
3,6899,,0.0027036985848098993,,
3,6949,,0.00380037073045969,,
3,6999,,0.004099907353520393,,
3,7049,,0.003692599246278405,,
3,7099,,0.003576333401724696,,
3,7149,,0.0034958189353346825,,
3,7199,,0.0036808131262660027,,
3,7249,,0.0040287356823682785,,
3,7299,,0.003403825918212533,,
3,7349,,0.0034742471762001514,,
