epoch,step,train/loss,val/rmse,val_loss
0,49,2.885860340029467e-06,,
0,99,2.493520469215582e-06,,
0,149,1.5206064745143522e-06,,
0,199,1.920813019751222e-06,,
0,249,1.3232233868620824e-06,,
0,299,1.0244932582281763e-06,,
0,349,1.2442977777027409e-06,,
0,399,2.021502723437152e-06,,
0,449,9.73113287727756e-07,,
0,499,1.1551884426808101e-06,,
0,549,9.75111902334902e-07,,
0,599,9.355853194392694e-07,,
0,649,8.504758852723171e-07,,
0,699,7.984916123859875e-07,,
0,749,4.087945399078308e-06,,
0,799,8.058217986217642e-07,,
0,849,8.779778113421344e-07,,
0,899,9.310602990808547e-07,,
0,949,6.04095760081691e-07,,
0,999,6.484973482656642e-07,,
0,1049,5.712792017220636e-07,,
0,1099,0.0019303016597405076,,
0,1149,7.501978984691959e-07,,
0,1199,7.102959216354066e-07,,
0,1249,1.2755908755934797e-06,,
0,1282,,0.0007667556637898088,0.0007667556637898088
1,1299,5.992966407575295e-07,,
1,1349,9.253891221305821e-06,,
1,1399,4.972073952558276e-07,,
1,1449,4.151502537297347e-07,,
1,1499,5.680561798726558e-07,,
1,1549,6.804685312999936e-07,,
1,1599,5.216121508055949e-07,,
1,1649,4.6381532570194395e-07,,
1,1699,5.335622859092837e-07,,
1,1749,4.7635401756451756e-07,,
1,1799,6.085432460167794e-07,,
1,1849,5.718762281503587e-07,,
1,1899,5.011405050936446e-07,,
1,1949,7.678887641304755e-07,,
1,1999,4.0532731304665504e-07,,
1,2049,6.61380624933372e-07,,
1,2099,5.629206043522572e-07,,
1,2149,1.1352674391673645e-06,,
1,2199,5.119972570355458e-07,,
1,2249,6.349972636598977e-07,,
1,2299,4.558576733870723e-07,,
1,2349,5.573483576881699e-07,,
1,2399,5.841790766680788e-07,,
1,2449,5.488120677910047e-07,,
1,2499,5.115278440825932e-07,,
1,2549,4.514471072525339e-07,,
1,2565,,0.0007010980625636876,0.0007010980625636876
2,2599,4.44733473159431e-07,,
2,2649,4.792287882082746e-07,,
2,2699,6.983906359891989e-07,,
2,2749,4.6041535028962244e-07,,
2,2799,5.212646101426799e-07,,
2,2849,5.311961217557837e-07,,
2,2899,3.8049003592277586e-07,,
2,2949,4.926322390019777e-07,,
2,2999,3.9370831927953986e-07,,
2,3049,6.74098032504844e-07,,
2,3099,4.893490768154152e-07,,
2,3149,5.722555442844168e-07,,
2,3199,5.152713242750906e-07,,
2,3249,5.902720658923499e-07,,
2,3299,3.5702370837498165e-07,,
2,3349,5.725857477045793e-07,,
2,3399,6.558665290867793e-07,,
2,3449,4.219889717660408e-07,,
2,3499,5.194239633965481e-07,,
2,3549,3.5076308790849e-07,,
2,3599,4.80060919016978e-07,,
2,3649,4.937468816024193e-07,,
2,3699,3.759209334930347e-07,,
2,3749,8.481699751428096e-07,,
2,3799,6.486451411547023e-07,,
2,3848,,0.0008883425616659224,0.0008883425616659224
3,3849,5.877771513951302e-07,,
3,3899,8.285954322673206e-07,,
3,3949,6.024116601111018e-07,,
3,3999,5.969147309770051e-07,,
3,4049,7.435839393110655e-07,,
3,4099,6.691234943900781e-07,,
3,4149,6.890409736115544e-07,,
3,4199,5.317639306667843e-07,,
3,4249,2.05996070690162e-06,,
3,4299,7.742439720459515e-07,,
3,4349,5.074349473943585e-07,,
3,4399,6.849962232990947e-07,,
3,4449,7.517315907534794e-07,,
3,4499,5.596906476057484e-07,,
3,4549,4.564190589917416e-07,,
3,4599,6.673951133961964e-07,,
3,4649,4.779097935170284e-07,,
3,4699,6.132215730758617e-07,,
3,4749,4.704173193204042e-07,,
3,4799,7.364103566942504e-07,,
3,4849,5.183037501410581e-07,,
3,4899,4.0216818320004677e-07,,
3,4949,5.387248620536411e-07,,
3,4999,8.275629852505517e-07,,
3,5049,1.0145499800273683e-06,,
3,5099,4.841045893044793e-07,,
3,5131,,0.0007393139530904591,0.0007393139530904591
4,5149,5.21649667462043e-07,,
4,5199,5.932440672040684e-07,,
4,5249,5.523561412701383e-07,,
4,5299,4.4774282059734105e-07,,
4,5349,5.532752425096987e-07,,
4,5399,4.5891931677033426e-07,,
4,5449,4.955450094712432e-07,,
4,5499,5.915995302530064e-07,,
4,5549,5.422748472483363e-07,,
4,5599,4.285200532194722e-07,,
4,5649,4.4953949895898404e-07,,
4,5699,1.1048871328966925e-06,,
4,5749,4.4171650870339363e-07,,
4,5799,5.156360884939204e-07,,
4,5849,4.996164193471486e-07,,
4,5899,4.0758047248345974e-07,,
4,5949,4.894677090305777e-07,,
4,5999,3.7773446820210665e-05,,
4,6049,5.155571898285416e-07,,
4,6099,4.119274308322929e-07,,
4,6149,7.590482482555672e-07,,
4,6199,4.510963833581627e-07,,
4,6249,5.851928790434613e-07,,
4,6299,4.4359640583024884e-07,,
4,6349,4.334579557507823e-07,,
4,6399,9.337891810901056e-07,,
4,6414,,0.000706362770870328,0.000706362770870328
5,6449,4.7076230202947045e-07,,
5,6499,4.938584083902242e-07,,
5,6549,6.457126460190921e-07,,
5,6599,4.6201890313568583e-07,,
5,6649,5.19101376994513e-07,,
5,6699,4.965422135683184e-07,,
5,6749,4.41024553765601e-07,,
5,6799,3.8716095218660485e-07,,
5,6849,7.801144192853826e-07,,
5,6899,4.431626052792126e-07,,
5,6949,6.631661335632089e-07,,
5,6999,5.234020932221028e-07,,
5,7049,4.09075852303431e-07,,
5,7099,3.80879981776161e-07,,
5,7149,4.1544495843481855e-07,,
5,7199,3.791826657106867e-07,,
5,7249,4.931022772325377e-07,,
5,7299,6.129721441539004e-07,,
5,7349,3.4420122574374545e-07,,
5,7399,5.626478696285631e-07,,
5,7449,6.094539344303485e-07,,
5,7499,6.731487474098685e-07,,
5,7549,4.828555120184319e-07,,
5,7599,5.408760443970095e-07,,
5,7649,4.6503004114129e-07,,
5,7697,,0.0006933093536645174,0.0006933093536645174
