epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.006739506963640451,,
0,99,,0.0061846887692809105,,
0,149,,0.006520655006170273,,
0,199,,0.005939216818660498,,
0,249,,0.0053049782291054726,,
0,299,,0.005856150761246681,,
0,349,,0.005158770363777876,,
0,399,,0.005122484639286995,,
0,449,,0.0052719623781740665,,
0,499,,0.00515431584790349,,
0,549,,0.004975722637027502,,
0,599,,0.004879920743405819,,
0,649,,0.004632567521184683,,
0,699,,0.004922336433082819,,
0,749,,0.004827811848372221,,
0,760,,,0.06928180903196335,0.06928180903196335
1,799,,0.004923728294670582,,
1,849,,0.004538371227681637,,
1,899,,0.0050521427765488625,,
1,949,,0.004947376903146505,,
1,999,,0.004758065100759268,,
1,1049,,0.004703425336629152,,
1,1099,,0.003983398899435997,,
1,1149,,0.004292485769838095,,
1,1199,,0.004653607495129108,,
1,1249,,0.004555597435683012,,
1,1299,,0.004723421763628721,,
1,1349,,0.0039809648878872395,,
1,1399,,0.00455101765692234,,
1,1449,,0.004669396672397852,,
1,1499,,0.004343315958976746,,
1,1521,,,0.0659707635641098,0.0659707635641098
2,1549,,0.004504204727709293,,
2,1599,,0.0044128140434622765,,
2,1649,,0.00414208834990859,,
2,1699,,0.004334071651101112,,
2,1749,,0.004162348806858063,,
2,1799,,0.00420893169939518,,
2,1849,,0.0041055395267903805,,
2,1899,,0.003891837317496538,,
2,1949,,0.004277005326002836,,
2,1999,,0.0038458597846329212,,
2,2049,,0.003596592927351594,,
2,2099,,0.0038508987054228783,,
2,2149,,0.00372706213966012,,
2,2199,,0.004190853331238031,,
2,2249,,0.003387636970728636,,
2,2282,,,0.061042267829179764,0.061042267829179764
3,2283,0.0989304780960083,,,
