epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.006781432311981916,,
0,99,,0.006393228191882372,,
0,149,,0.0061361705884337425,,
0,199,,0.005870721768587828,,
0,249,,0.005390816368162632,,
0,299,,0.005221643950790167,,
0,349,,0.0058562564663589,,
0,399,,0.005425914190709591,,
0,449,,0.005068111699074507,,
0,499,,0.005243740044534206,,
0,549,,0.005210505798459053,,
0,599,,0.005148660391569138,,
0,649,,0.004604042042046785,,
0,699,,0.004932586569339037,,
0,749,,0.004895682446658611,,
0,760,,,0.06910057365894318,0.06910057365894318
1,799,,0.004914442077279091,,
1,849,,0.004461008124053478,,
1,899,,0.004390116780996323,,
1,949,,0.004783263895660639,,
1,999,,0.004524140618741512,,
1,1049,,0.005141582805663347,,
1,1099,,0.004600935615599155,,
1,1149,,0.004313674755394459,,
1,1199,,0.004349012393504381,,
1,1249,,0.004558092914521694,,
1,1299,,0.004355095326900482,,
1,1349,,0.004403917584568262,,
1,1399,,0.004220027010887861,,
1,1449,,0.004346182569861412,,
1,1499,,0.0047712503001093864,,
1,1521,,,0.06550905108451843,0.06550905108451843
2,1549,,0.004878642037510872,,
2,1599,,0.004301819019019604,,
2,1649,,0.004489396698772907,,
2,1699,,0.004091113340109587,,
2,1749,,0.004312748555094004,,
2,1799,,0.0038766134530305862,,
2,1849,,0.0043641054071486,,
2,1899,,0.004102565348148346,,
2,1949,,0.003815767588093877,,
2,1999,,0.003996181767433882,,
2,2049,,0.004069230053573847,,
2,2099,,0.0037554260343313217,,
2,2149,,0.0038427519612014294,,
2,2199,,0.003936988767236471,,
2,2249,,0.004300873726606369,,
2,2282,,,0.062053829431533813,0.062053829431533813
3,2299,,0.003676597261801362,,
3,2349,,0.003760185558348894,,
3,2399,,0.003645575139671564,,
3,2449,,0.00399251701310277,,
3,2499,,0.0037111772689968348,,
3,2549,,0.0037032724358141422,,
3,2599,,0.0037415772676467896,,
3,2649,,0.0038650650531053543,,
3,2699,,0.0038144250866025686,,
3,2749,,0.003714650636538863,,
3,2799,,0.0034754115622490644,,
3,2849,,0.003285630140453577,,
3,2899,,0.003914149943739176,,
3,2949,,0.0036431283224374056,,
3,2999,,0.0036045126616954803,,
3,3043,,,0.05966363474726677,0.05966363474726677
4,3049,,0.003404646646231413,,
4,3099,,0.0036678414326161146,,
4,3149,,0.003475737292319536,,
4,3199,,0.0032624511513859034,,
4,3249,,0.0037979483604431152,,
4,3299,,0.0036134966649115086,,
4,3349,,0.003624099073931575,,
4,3399,,0.003653752151876688,,
4,3449,,0.003603182965889573,,
4,3499,,0.003594976384192705,,
4,3549,,0.003283942583948374,,
4,3599,,0.0034766532480716705,,
4,3649,,0.0032754074782133102,,
4,3699,,0.003388557815924287,,
4,3749,,0.003179997205734253,,
4,3799,,0.0035929586738348007,,
4,3804,,,0.05827021598815918,0.05827021598815918
5,3849,,0.003357968758791685,,
5,3899,,0.0032444053795188665,,
5,3949,,0.0034121940843760967,,
5,3999,,0.003114907303825021,,
5,4049,,0.0028479883912950754,,
5,4099,,0.0032843309454619884,,
5,4149,,0.0035071931779384613,,
5,4199,,0.0033939601853489876,,
5,4249,,0.0028011533431708813,,
5,4299,,0.003410437610000372,,
5,4349,,0.003500379156321287,,
5,4399,,0.0033749581780284643,,
5,4449,,0.0037202988751232624,,
5,4499,,0.003892459673807025,,
5,4549,,0.0034527129027992487,,
5,4565,,,0.05725235864520073,0.05725235864520073
6,4566,0.09846608340740204,,,
