epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.006240255199372768,,
0,99,,0.006333174649626017,,
0,149,,0.006054527126252651,,
0,199,,0.00561372097581625,,
0,249,,0.0061435396783053875,,
0,299,,0.005302427802234888,,
0,349,,0.005764360073953867,,
0,399,,0.005112308543175459,,
0,449,,0.004834010265767574,,
0,499,,0.00507257180288434,,
0,549,,0.004728610161691904,,
0,599,,0.004641509149223566,,
0,649,,0.0048499321565032005,,
0,699,,0.0049262759275734425,,
0,749,,0.004912429954856634,,
0,760,,,0.06934617459774017,0.06934617459774017
1,799,,0.004641357809305191,,
1,849,,0.004743581172078848,,
1,899,,0.00476924329996109,,
1,949,,0.004780062474310398,,
1,999,,0.005120805464684963,,
1,1049,,0.00476372754201293,,
1,1099,,0.004298812244087458,,
1,1149,,0.004708575084805489,,
1,1199,,0.004125299863517284,,
1,1249,,0.004682894796133041,,
1,1299,,0.0046387407928705215,,
1,1349,,0.004630211275070906,,
1,1399,,0.004626312758773565,,
1,1449,,0.004334760829806328,,
1,1499,,0.00459240423515439,,
1,1521,,,0.0655273050069809,0.0655273050069809
2,1549,,0.004198550246655941,,
2,1599,,0.004206449259072542,,
2,1649,,0.003980234730988741,,
2,1699,,0.004484056029468775,,
2,1749,,0.004257336258888245,,
2,1799,,0.004156113136559725,,
2,1849,,0.004158471245318651,,
2,1899,,0.004030113108456135,,
2,1949,,0.0036676067393273115,,
2,1999,,0.004054768942296505,,
2,2049,,0.004095491021871567,,
2,2099,,0.004189536906778812,,
2,2149,,0.004028694238513708,,
2,2199,,0.0038767375517636538,,
2,2249,,0.004175699315965176,,
2,2282,,,0.061894141137599945,0.061894141137599945
3,2299,,0.0039157746359705925,,
3,2349,,0.003469236893579364,,
3,2399,,0.0038628578186035156,,
3,2449,,0.003943323157727718,,
3,2499,,0.003688106080517173,,
3,2549,,0.0038717673160135746,,
3,2599,,0.0037076547741889954,,
3,2649,,0.003636363660916686,,
3,2699,,0.003824536921456456,,
3,2749,,0.003872500266879797,,
3,2799,,0.0038300331216305494,,
3,2849,,0.0038362806662917137,,
3,2899,,0.003909972030669451,,
3,2949,,0.003931013867259026,,
3,2999,,0.0033405760768800974,,
3,3043,,,0.059527650475502014,0.059527650475502014
4,3049,,0.003388152224943042,,
4,3099,,0.003442202927544713,,
4,3149,,0.0033989984076470137,,
4,3199,,0.0035248110070824623,,
4,3249,,0.003568575717508793,,
4,3299,,0.003169134957715869,,
4,3349,,0.0033031816128641367,,
4,3399,,0.0034412615932524204,,
4,3449,,0.0034567140974104404,,
4,3499,,0.0034124257508665323,,
4,3549,,0.003360111266374588,,
4,3599,,0.003312794491648674,,
4,3649,,0.0033530325163155794,,
4,3699,,0.003359367838129401,,
4,3749,,0.0037026964128017426,,
4,3799,,0.0031125058885663748,,
4,3804,,,0.05812506750226021,0.05812506750226021
5,3805,0.09869420528411865,,,
