epoch,step,test/rmse,train/loss
0,49,,0.006479174364358187
0,99,,0.00555601017549634
1,149,,0.005857027135789394
1,199,,0.006092826370149851
2,208,0.07906708121299744,
2,208,0.07915105670690536,
2,208,0.07749622315168381,
2,208,0.07922665029764175,
2,208,0.07899781316518784,
2,208,0.07899440824985504,
2,208,0.07890733331441879,
2,208,0.07904386520385742,
2,208,0.079120934009552,
2,208,0.07896538823843002,
2,208,0.07937313616275787,
2,208,0.07940475642681122,
2,208,0.07935573905706406,
2,208,0.07925666868686676,
2,208,0.07919877022504807,
2,208,0.0790870413184166,
2,208,0.07762452214956284,
2,208,0.07917383313179016,
2,208,0.07906144857406616,
2,208,0.0792236477136612,
2,208,0.07906154543161392,
2,208,0.07888997346162796,
2,208,0.07912582904100418,
2,208,0.07900728285312653,
2,208,0.07932048290967941,
2,208,0.07936928421258926,
2,208,0.07906392216682434,
2,208,0.0790768712759018,
2,208,0.07909891754388809,
2,208,0.0790790319442749,
2,208,0.07929149270057678,
2,208,0.0792471244931221,
2,208,0.07938617467880249,
2,208,0.07947804033756256,
2,208,0.07912551611661911,
2,208,0.07913501560688019,
2,208,0.07922932505607605,
2,208,0.07908192276954651,
2,208,0.07937149703502655,
2,208,0.07922973483800888,
2,208,0.07908639311790466,
2,208,0.07925211638212204,
2,208,0.07922898232936859,
2,208,0.07929454743862152,
2,208,0.07933710515499115,
2,208,0.07922829687595367,
2,208,0.0788956955075264,
2,208,0.07930067926645279,
2,208,0.07930323481559753,
2,208,0.07930994778871536,
2,208,0.0791679099202156,
2,208,0.07913272827863693,
2,208,0.07901561260223389,
2,208,0.07916255295276642,
2,208,0.0791344940662384,
2,208,0.07916542142629623,
2,208,0.07909682393074036,
2,208,0.0793539434671402,
2,208,0.07939542084932327,
2,208,0.0793498083949089,
2,208,0.07918009907007217,
2,208,0.07929673045873642,
2,208,0.07909231632947922,
2,208,0.07910976558923721,
2,208,0.07906216382980347,
2,208,0.07899108529090881,
2,208,0.07903160899877548,
2,208,0.07897108793258667,
2,208,0.07905874401330948,
2,208,0.07927343994379044,
2,208,0.07908105105161667,
2,208,0.07909094542264938,
2,208,0.07909628748893738,
2,208,0.07927034050226212,
2,208,0.0788036659359932,
2,208,0.0790187194943428,
2,208,0.07903388887643814,
2,208,0.07923521101474762,
2,208,0.0790126770734787,
2,208,0.07908576726913452,
2,208,0.07897310703992844,
2,208,0.07906492799520493,
2,208,0.07910823076963425,
2,208,0.07915280759334564,
2,208,0.07904525101184845,
2,208,0.07925153523683548,
2,208,0.07925886660814285,
2,208,0.07934516668319702,
2,208,0.07956109195947647,
2,208,0.07917635142803192,
2,208,0.07921019196510315,
2,208,0.079180046916008,
2,208,0.07934007048606873,
2,208,0.07903853803873062,
2,208,0.07912701368331909,
2,208,0.07914211601018906,
2,208,0.07907341420650482,
2,208,0.07899275422096252,
2,208,0.0793115645647049,
2,208,0.07910110801458359,
