epoch,step,test/rmse,train/loss
0,49,,0.0066660367883741856
0,99,,0.005516306031495333
1,149,,0.005244035739451647
1,199,,0.005709972232580185
2,208,0.07924384623765945,
2,208,0.07933201640844345,
2,208,0.07910487800836563,
2,208,0.07906660437583923,
2,208,0.0792449340224266,
2,208,0.07916278392076492,
2,208,0.0790916383266449,
2,208,0.07909669727087021,
2,208,0.07875426113605499,
2,208,0.07906348258256912,
2,208,0.07916296273469925,
2,208,0.0791105404496193,
2,208,0.07871885597705841,
2,208,0.0791139304637909,
2,208,0.0789429098367691,
2,208,0.079124316573143,
2,208,0.0791948065161705,
2,208,0.07911577820777893,
2,208,0.07876968383789062,
2,208,0.0790368914604187,
2,208,0.07897680252790451,
2,208,0.07888582348823547,
2,208,0.07901498675346375,
2,208,0.07740223407745361,
2,208,0.07930158823728561,
2,208,0.07901294529438019,
2,208,0.079191654920578,
2,208,0.07872113585472107,
2,208,0.07907939702272415,
2,208,0.07913100719451904,
2,208,0.0791831910610199,
2,208,0.07915098965167999,
2,208,0.07908396422863007,
2,208,0.07903900742530823,
2,208,0.0789242759346962,
2,208,0.07888468354940414,
2,208,0.07932812720537186,
2,208,0.07865314930677414,
2,208,0.07888162136077881,
2,208,0.07917749881744385,
2,208,0.0789666622877121,
2,208,0.07904321700334549,
2,208,0.0790540874004364,
2,208,0.07898882031440735,
2,208,0.0791320651769638,
2,208,0.07896312326192856,
2,208,0.07861657440662384,
2,208,0.07761956006288528,
2,208,0.07920469343662262,
2,208,0.07885514199733734,
2,208,0.0787922814488411,
2,208,0.078846774995327,
2,208,0.07887778431177139,
2,208,0.07885902374982834,
2,208,0.07910884916782379,
2,208,0.07868891954421997,
2,208,0.07909179478883743,
2,208,0.07914475351572037,
2,208,0.0790153220295906,
2,208,0.07894625514745712,
2,208,0.07893886417150497,
2,208,0.07921216636896133,
2,208,0.07885946333408356,
2,208,0.07890573143959045,
2,208,0.07914763689041138,
2,208,0.07887067645788193,
2,208,0.07896299660205841,
2,208,0.07903271913528442,
2,208,0.07899996638298035,
2,208,0.07901111245155334,
2,208,0.07914053648710251,
2,208,0.07935182750225067,
2,208,0.07891231775283813,
2,208,0.079011470079422,
2,208,0.07904977351427078,
2,208,0.07894954085350037,
2,208,0.07905731350183487,
2,208,0.07907218486070633,
2,208,0.079260915517807,
2,208,0.07918798923492432,
2,208,0.07932847738265991,
2,208,0.07896251231431961,
2,208,0.07885949313640594,
2,208,0.07890421152114868,
2,208,0.07913995534181595,
2,208,0.07922935485839844,
2,208,0.07901257276535034,
2,208,0.07876501232385635,
2,208,0.07923123240470886,
2,208,0.07919805496931076,
2,208,0.07903894037008286,
2,208,0.07900553941726685,
2,208,0.07889585196971893,
2,208,0.07910633832216263,
2,208,0.07907163351774216,
2,208,0.07898684591054916,
2,208,0.07893124967813492,
2,208,0.0791265144944191,
2,208,0.07898743450641632,
2,208,0.07924758642911911,
