,rmse,sid
209,0.08534046757921297,0.0870130533723304
210,0.12561977273141914,0.12034239469641142
211,0.12196118322759056,0.12511721901464493
212,0.14348412471792013,0.1373613848469691
213,0.05946481492808613,0.05997408426514691
214,0.08461321044343684,0.08064177675938274
215,0.07061123237106916,0.06996561541020618
216,0.08456355168432123,0.0814811274224467
217,0.08668029139732078,0.0826856696886349
218,0.07854596739096176,0.07972035139416148
219,0.08904111436695877,0.07881440960528385
220,0.07198680773411538,0.0716449973467002
221,0.08147112545227561,0.07592430800244508
222,0.14380877441853598,0.1418731773670249
223,0.0900330363926608,0.0862082217686507
224,0.07371054704252306,0.07324166433040533
225,0.08723793742732128,0.08125143729519665
226,0.07862392378409808,0.09124224794410858
227,0.10947665937984923,0.11962870353821856
228,0.13549758938854767,0.13717507504046925
229,0.06082564577862574,0.08851215665369176
230,0.11846679777994695,0.12362147305312803
231,0.07742345117745449,0.08682322489659836
232,0.0983265136086099,0.10559182197789654
233,0.08847910339797257,0.09440238239064425
234,0.09150676432753548,0.09150099763786655
235,0.041746428962563045,0.04125673467709955
236,0.09669977492561038,0.10576237059743789
237,0.14682694137862615,0.14951530384537584
238,0.12119914739480954,0.09709155869681839
239,0.12295671957415562,0.11994104328903205
240,0.14113644284231192,0.1287482420467175
241,0.1360193393884067,0.1403022377146733
242,0.08817682768688079,0.09093993801402933
243,0.16215147203469357,0.16197156556124467
244,0.10728713589937465,0.1035846936369939
245,0.13571629725960985,0.13782958063224723
246,0.12243596113442022,0.13374813166448518
247,0.06573274839456565,0.06443443626933137
248,0.14308069654699263,0.14472390944044927
249,0.10316635057070572,0.1023975336475522
250,0.11266261187513739,0.10551579238257981
251,0.1087862870774244,0.11860439968335738
252,0.09478517140823857,0.09779068367686265
253,0.16600879471056418,0.1669422248758464
254,0.05804648809837296,0.05976639985235528
255,0.04336280173942108,0.05083739633175855
256,0.1021711461408713,0.10137157743332138
257,0.09466216854693532,0.09918961545117384
258,0.06479938803796045,0.06450165705309023
259,0.06208824506620277,0.06008632698706427
260,0.1374906961245398,0.13195354644879542
261,0.08235866910943482,0.09046365812969365
262,0.11270937025180462,0.11182622141891671
263,0.10098540033654702,0.10077019165974443
264,0.05813282606835954,0.052263730331202095
265,0.08779559625896051,0.08794985902840413
266,0.050634714795279756,0.05309890007414312
267,0.03687550767278553,0.062201864180325264
268,0.07972766909005843,0.0776086166474861
269,0.042311799343658814,0.03825354208466147
270,0.13986744347939045,0.14057168692180208
271,0.11574298508574876,0.1145183548553348
272,0.10139371882385884,0.09912845384392774
273,0.10456619752270012,0.10552937695231057
274,0.08989728962069916,0.08218001859680446
275,0.08480064675391535,0.0839702806524806
276,0.12972136763051442,0.13092613312230258
277,0.13319346012466698,0.132181912838872
278,0.045155456689072206,0.0495331741608828
279,0.05129750997246543,0.05346402179418823
280,0.10042702371026514,0.10209319453237882
281,0.13966497086939128,0.13301238361847698
282,0.12112214232808215,0.14190755958526552
283,0.06599837858538062,0.0681102207826821
284,0.060288408722269315,0.06394381068044706
285,0.06802311222517729,0.06660708277740347
286,0.10728141072955451,0.10482133961078183
287,0.07833918968211685,0.08143510674261104
288,0.10045375965127265,0.10018655889855752
289,0.14627508929744099,0.14329183283716027
290,0.11015216524186637,0.12040738586155887
291,0.0833148199847647,0.08380992895238809
292,0.09167598379688349,0.09422778389577899
293,0.11784673740713639,0.1077143881436637
294,0.04744881203859632,0.038828913006030884
295,0.09310051259209656,0.11015244461908781
296,0.12398881007920867,0.11834057150272641
297,0.10882509504743978,0.10509317299305818
298,0.07796681401967351,0.07458381853405852
299,0.09883069826479027,0.09185973650161143
300,0.1099686069984533,0.1143623535145249
301,0.1425928429642596,0.14530786035996404
302,0.060087736177271,0.027225979699936936
303,0.0963201008817539,0.09574799809241273
304,0.10725391082656288,0.10505877897022964
305,0.08674667332151724,0.08564672594299663
306,0.146635079519332,0.14985649405390178
307,0.12090681962013215,0.12428109602647744
308,0.07768726568493955,0.06919187351521523
309,0.1068787975140308,0.10604000546822451
310,0.09116719773496383,0.07983844084794979
311,0.11436395546213737,0.11541111487826547
312,0.11431611842484005,0.10927956960809153
313,0.1268052510894789,0.13225601257759945
314,0.057951483818400755,0.06003002377153397
315,0.11098241913857902,0.10978456566181923
316,0.1451829654550957,0.1411149735674536
317,0.0703434991272651,0.07097299983002886
318,0.07744832407515155,0.07135615863084713
319,0.07748269481140031,0.0875185837991996
320,0.08098803234322827,0.07796465676526765
321,0.11451592079089705,0.1193680874701361
322,0.14669002662473832,0.1420182548443006
323,0.07961738906493296,0.07920469297512422
324,0.09165548851968731,0.09953035674212
325,0.04953989648435006,0.054227645559347816
326,0.0690131832896411,0.08478599973951965
327,0.0750253827797532,0.07825109046286144
328,0.09282545811664787,0.0919043446157627
329,0.047161096004188274,0.045262887071244914
330,0.0899107733747714,0.08908094580546708
331,0.06286229663748596,0.05901586858524928
332,0.06709905926362308,0.06268191071476757
333,0.09231468519541075,0.09286343701652378
334,0.09523827920393999,0.09072420271435927
335,0.07063937036578427,0.09261452639393691
336,0.0852101645228721,0.09451432056534509
337,0.07342556847942844,0.08951842776915542
338,0.10470978497311458,0.11595088540106693
339,0.0881858108636537,0.08651996329075222
340,0.08083314664866699,0.0781410640301363
341,0.07750467035187537,0.07694863746876443
342,0.08235306437690572,0.0853429617870059
343,0.10770631947110279,0.11200436454641319
344,0.08661413644747464,0.09136275449827083
345,0.10100612858110737,0.10285628173729791
346,0.09116900488688483,0.10395548506568436
347,0.08621327088931555,0.08722356046074126
348,0.1205631548511305,0.12239834800534292
349,0.08364993551048186,0.08106169114594586
350,0.14537780174538442,0.14304308468937477
351,0.08285479345933859,0.09273991323675172
352,0.1043600958911487,0.10487104066500433
353,0.1403128305890326,0.14633542607822597
354,0.1458888080713293,0.1541208118916559
355,0.09417560371635696,0.10275610368150696
356,0.10044079378254799,0.09641404536072584
357,0.14088878569383959,0.14983841406755874
358,0.08752229343043781,0.08505957794150644
359,0.1046886605793576,0.10867201260104029
360,0.16360407719233347,0.16781361910270834
361,0.12358288980427064,0.13379190988052062
362,0.11216504182762255,0.12518923818953193
363,0.10995471843913812,0.1013191754752181
364,0.15348148353030341,0.15449076113153162
365,0.13545073801284604,0.13257074839968358
366,0.10493196155100491,0.10150772351744153
367,0.10542912635508245,0.0991863980931786
368,0.10966238985022897,0.1127479908502126
369,0.12185388343353622,0.12161534196397952
370,0.10415621154389251,0.10501736186473468
371,0.08158260758135041,0.09381489433520633
372,0.1972195412830028,0.19108827702811435
373,0.056159005098231754,0.06688094222353874
374,0.06189689003085939,0.0823548944462192
375,0.05539838373212813,0.04771482914904456
376,0.05025072777587468,0.049859652341291194
377,0.1020956965663042,0.10660469943801172
378,0.10124080115707897,0.10061075904614296
379,0.05727620493289796,0.052999080453384674
380,0.05117417988375336,0.058625266402477026
381,0.055448528736910155,0.050271366633550384
382,0.06240857265236537,0.06043081653193183
383,0.06689887344762427,0.05907601748604813
384,0.08950282017302282,0.089741548022586
385,0.14893213782600753,0.1464112650902653
386,0.06098890392012758,0.05489790388801613
387,0.08151767680579546,0.07901954948664607
388,0.12803530861566395,0.11761204732786137
389,0.12245813873322584,0.11713623898048729
390,0.03586968779116113,0.04221207170231805
391,0.08182815873298072,0.08704777601758776
392,0.0676366000472789,0.061585492920349275
393,0.12460525532548643,0.12855794698805895
394,0.07866495751996179,0.08225155291720342
395,0.06958465178933206,0.07262317010701803
396,0.11890300866465366,0.11187576923383954
397,0.10173296141844951,0.10505639017140314
398,0.14432851862346616,0.14411730637649892
399,0.084023895015856,0.09014922569497319
400,0.0559299930527758,0.056552222680769884
401,0.09681131641330103,0.09051411300069258
402,0.10624052770516193,0.10349949974113537
403,0.14166510045024783,0.14370903348067748
404,0.12868483247811205,0.1313521012143448
405,0.06278235979599042,0.05674205942162354
406,0.11534142336965215,0.11254937859232743
407,0.07714300204792712,0.08293370417011592
408,0.06695998288327781,0.0756196057010108
409,0.0895762357319353,0.09632298963858786
410,0.079736418701197,0.07344285280517333
411,0.0887839859575842,0.09445013104696197
412,0.0628945827686346,0.0680749967706143
413,0.08616726963159202,0.0957722322080208
414,0.10494195774485386,0.11314215670507892
415,0.10822845413423365,0.12490554768876942
416,0.14203001677032023,0.14502439968781192
417,0.0862099127537385,0.08596574940219762
418,0.08950940835135962,0.08449444869626918
419,0.09506440980977039,0.09550379638744154
420,0.06563452865314677,0.0784233232271074
421,0.09138007946012229,0.08850919329993973
422,0.09323700149233634,0.08994708575594237
423,0.13915965867437047,0.13974538990552918
424,0.057655420984620946,0.06029642328145356
425,0.06189323405610789,0.06071269860854801
426,0.05889473784205899,0.0745635440168405
427,0.06812982269604792,0.07379094045219892
428,0.05153789920099757,0.0477579154642107
429,0.07148666865091029,0.07818363357778174
430,0.06402112981572354,0.06626382050003447
431,0.09838566590086334,0.10178742845693987
432,0.05626558630702253,0.0616247385724758
433,0.06173400728372784,0.06961487432890825
434,0.07888379324907875,0.07875573062986638
435,0.08763372839063187,0.0870777247745259
436,0.09441469117602078,0.10183161663208408
437,0.04908978904311554,0.05801316427093764
438,0.10279752670026587,0.10759795711199041
439,0.05159678489757296,0.05266322228984738
440,0.06727868220788424,0.06708176080573715
441,0.0644901574960637,0.06821375826987433
442,0.06437411632724893,0.06201338926845122
443,0.07566771826833815,0.07480393372471764
444,0.05688927932475485,0.054980217695053325
445,0.06153628081038203,0.06096536368622777
446,0.061242907171823534,0.06103694312243045
447,0.06930041116849624,0.07007384770220547
448,0.06073682379975723,0.07766564816875418
449,0.0526489658735666,0.05125795596600615
450,0.07391342569212132,0.07479030890725602
451,0.10242139102542694,0.1004772224287799
452,0.0451969712748283,0.05042952986505038
453,0.06084559861472046,0.059052377568790934
454,0.04860159260385689,0.053500452410067435
455,0.07684256094368297,0.08353710796540324
456,0.0992726940149128,0.10319694861661759
457,0.05619849442149919,0.057486282832516375
458,0.07651929834075447,0.07090385179537309
459,0.04928516147050433,0.04953476522680465
460,0.06075516310524036,0.0619799944911088
461,0.09722010491099345,0.09496421577728009
462,0.05790667318506185,0.06476493414509417
463,0.0666614185443639,0.07261549914649093
464,0.060516167749171776,0.06455560778125745
465,0.0943373287162902,0.1095924478975458
466,0.047685820988008006,0.051586437064886415
467,0.138385677397223,0.14559883617389083
468,0.09656586824207866,0.10350247794511827
469,0.0684907526371485,0.07451690855108707
470,0.12886903223799898,0.11896297571868267
471,0.07464755273699258,0.07122609961985987
472,0.058259362574500616,0.05948443177980057
473,0.05053802322566464,0.050111979268562035
474,0.06714485935721055,0.07323005888873013
475,0.0620503918722389,0.06786533036151225
476,0.08733987844321274,0.09140107445677223
477,0.05667046536989993,0.05424992377581665
478,0.12425837909420316,0.1189342511895854
479,0.06771076086297494,0.06975965281025824
480,0.10360439915732196,0.1043395922376958
481,0.07120193670061475,0.06463791700204315
482,0.08601991224626827,0.08461194573761709
483,0.08696020781965226,0.07975873538345386
484,0.06336178174459134,0.06083997908059006
485,0.052900495150841,0.05303344925913023
486,0.07930853445672766,0.08166222636939381
487,0.046796711180471004,0.050673638586640736
488,0.06183305910315381,0.06582159217016514
489,0.06383124043735888,0.0556731410506996
490,0.06510859797441788,0.06998879410901798
491,0.06104014796129467,0.06332588794539551
492,0.12515568634033936,0.10722591167392162
493,0.09888146605763413,0.10299908889697733
494,0.04377312151493589,0.04377642633145924
495,0.05129505179582038,0.06088625497909762
496,0.11677137139305285,0.0998995295967274
497,0.07232748907857786,0.06998701201872237
498,0.05593430864319527,0.05905235652149557
499,0.11864360247288551,0.12274148245318657
500,0.06026104743451322,0.07411714865828695
501,0.05363142159549602,0.05447102764862471
502,0.06406608592988966,0.06671878008922044
503,0.08449116018839206,0.08826512518800238
504,0.05886351209958522,0.06847323767386326
505,0.05819583968783817,0.04633234291915108
506,0.058615612656501635,0.0636748767363361
507,0.06316016673930534,0.05922941550380197
508,0.08963936927315497,0.08381481087021127
509,0.07499383176311257,0.07191087257138601
510,0.08506509279234636,0.08062002687609965
511,0.06913915719047886,0.07413318247975291
512,0.06194504456919642,0.06278525892169742
513,0.06081177150254671,0.06966617920467455
514,0.0549669650081712,0.05842128374574108
515,0.08573091504593558,0.07834192819556476
516,0.08305464318546184,0.0849581656422229
517,0.06837039287465765,0.07362741408325721
518,0.08531234859753802,0.08969973430099959
519,0.08591904368119949,0.08726241003724508
520,0.084511590345105,0.08276097649452699
521,0.09677631898461286,0.0932238860783476
522,0.0596671758828222,0.06569857345024745
523,0.06113895644516647,0.0703238616462283
524,0.08195589947323416,0.07895123059072137
525,0.09624557058028486,0.09641062623319256
526,0.06212005735400554,0.07234400165116124
527,0.06692099890736385,0.07293586857348772
528,0.10279318553119793,0.10723450740859167
529,0.06368120449762904,0.06296304752162962
530,0.06594095928369448,0.06305209651549058
531,0.058846267510994185,0.06631931110834899
532,0.06050762720378173,0.06944861764398434
533,0.043111778954867605,0.05012815943277618
534,0.06598419713962321,0.07941254970033974
535,0.07703507199791211,0.0745565334958141
536,0.061697949102047296,0.059471229487924125
537,0.05708508416136964,0.0624043465855616
538,0.06778213268971464,0.06486366305156405
539,0.08594177888540318,0.09760982863454608
540,0.10571963162507093,0.10352926439226653
541,0.0602050643864764,0.05903687493971902
542,0.056992151963196236,0.05912989178362914
543,0.05869496816192148,0.0646408982427908
544,0.08232616496429335,0.0833851827443202
545,0.07313246417773539,0.07249067321394316
546,0.05989684353506165,0.05882097320499723
547,0.1089801661659621,0.11483902952871365
548,0.052352712808183176,0.054003667213363894
549,0.10993765729062135,0.10664976339867172
550,0.1046145718121291,0.1059091302854889
551,0.061179163079303024,0.06263741135467635
552,0.08865033144955833,0.09435286394353685
553,0.10442052485549501,0.10645877784614717
554,0.06254335835686481,0.0662371475308466
555,0.06522609733589746,0.07093850594604244
556,0.0550146552877788,0.057830459640515336
557,0.06331320470167809,0.06657479005575946
558,0.08095774020166792,0.08023651180394085
559,0.09379972509375442,0.08802937490728976
560,0.08436527870069595,0.08411589206165687
561,0.07025383570978931,0.07372217968905997
562,0.04325140811495181,0.05603385499113498
563,0.08390705597781759,0.06775092762951059
564,0.06832636595960982,0.07534696664496564
565,0.056344940587022864,0.05688993760982383
566,0.051632884172238054,0.05490898584791882
567,0.05830973849363039,0.06600278511153879
568,0.11635545288188515,0.09893355635667644
569,0.05649626659230593,0.05775797889850804
570,0.15174057680514041,0.1499936816316192
571,0.08278525040765014,0.08157210284223475
572,0.057260951236056984,0.06661055970324635
573,0.07580907806977452,0.07508783236493988
574,0.055250105337281696,0.05848417578671758
575,0.06549743922069676,0.07015750924602573
576,0.0674061447366499,0.0718940242576923
577,0.08457126538143757,0.08691396131278947
578,0.059194451238583266,0.06117908483784482
579,0.12234558720477776,0.1086612939989116
580,0.0702158538377859,0.07050543741454868
581,0.040768147582961864,0.044497578816499975
582,0.06308818724269945,0.064924708006382
583,0.052334227350253705,0.052203115122147196
584,0.10553981903400836,0.09969275509786278
585,0.08039465025974278,0.07863914706155216
586,0.05281801249128322,0.05722144592853565
587,0.07119034807310463,0.06091593527399842
588,0.038475038195465945,0.04031267617557168
589,0.07090698498125264,0.06827487121849588
590,0.07445175904961077,0.08030785201443251
591,0.05690141461612294,0.05596246011592976
592,0.10600148877821897,0.10584756284721021
593,0.05220720467595962,0.05584620363623167
594,0.052212924133934475,0.05078245484035434
595,0.05422695484179762,0.05901178483173506
596,0.09984462975077714,0.08755829908924687
597,0.07073784282580936,0.07856981233231077
598,0.06944438535524956,0.06713584046301983
599,0.05201503646594299,0.05856038432649523
600,0.11242695928101876,0.107920593790168
601,0.05935309225177655,0.06032955707695283
602,0.10344498322672266,0.08929955151956037
603,0.0634374149022616,0.0772334800787427
604,0.061537088412808895,0.06512956059430391
605,0.0722229376021151,0.07295114836894509
606,0.05831357080450281,0.06436818328121037
607,0.08415736520892318,0.08141975517620931
608,0.06532028554739752,0.07709296163487211
609,0.05597933649043359,0.0595157132422344
610,0.0988983131429787,0.09863939057240415
611,0.10170657281143712,0.09847755744950316
612,0.11440297267656759,0.11807514733131436
613,0.04359263595056912,0.049201541284737534
614,0.13062005065660007,0.12475827667761612
615,0.08808024053692591,0.0880172726193989
616,0.07205064673751833,0.07099948460923153
617,0.11770503776618901,0.12688140472667617
618,0.09703385152068926,0.08983426147956743
619,0.09289911838488357,0.09664564525627363
620,0.10758517701312652,0.1076824896801067
621,0.07731480419032061,0.0783899297853239
622,0.09370040951939985,0.10060833261934651
623,0.06058511160682192,0.05265203950643553
624,0.06766826848994485,0.06810208191424008
625,0.06397742067049941,0.0724484953401915
626,0.10002121584867606,0.09993387198740161
627,0.12909704328637286,0.12412059498723073
628,0.08857574476041251,0.08876420285379506
629,0.06114639491207536,0.0639106561785334
630,0.08855326241187118,0.08290736628079225
631,0.06746517187504479,0.07924854315119534
632,0.07690494536573046,0.0759811259766777
633,0.07153883970257725,0.07385290613513644
634,0.07734580774665448,0.08076095479714826
635,0.0875513518881854,0.08248439243819342
636,0.07328707318221885,0.07609450338445214
637,0.11985457126811778,0.1230195559255827
638,0.05755540282085667,0.059270372162096276
639,0.14364593978378173,0.15388438113835276
640,0.14740824264214808,0.14952220424921814
641,0.08742636591030944,0.09167689945037619
642,0.08703887168257633,0.08833482469666247
643,0.15983750972598101,0.1543877308079337
644,0.08905059457682879,0.10133072856421879
645,0.0849418645743837,0.08633709681156818
646,0.10626774076154068,0.11240052538284472
647,0.09755285966652151,0.08297373678523491
648,0.09156791028447796,0.07984856691488272
649,0.10714145566128794,0.11776960347306932
650,0.11629632381451475,0.11390594819501279
651,0.11259755354448206,0.10471762888547169
652,0.1374628515813363,0.13143674446336903
653,0.10324517838702846,0.10669659865869824
654,0.07455948832916973,0.0818232359595014
655,0.13150600366135706,0.13067629043327905
656,0.09665715599639049,0.09798165432239775
657,0.07987280493417254,0.08347480683386166
658,0.09531580612767207,0.09989639297073676
659,0.09785961269897422,0.09843775398019791
660,0.10484770033661842,0.10435380399338369
661,0.1005431532325945,0.1057187475845504
662,0.14718697265047223,0.15671481073174612
663,0.08116065195918526,0.08770420047355128
664,0.11034630709225579,0.1096992403593122
665,0.07362841664327924,0.07711137947198589
666,0.1512171083984341,0.15728778840175642
667,0.09502736114106403,0.09320972554284751
668,0.10253300728088964,0.10749841881085143
669,0.13801293402324916,0.13854556427114845
670,0.05628605523201542,0.06102845029907928
671,0.10912728686542972,0.11312509626450858
672,0.15116754776965527,0.15499496527710258
673,0.11906361371738437,0.11880786361479335
674,0.09985533058211549,0.09843076230099376
675,0.06489321878361895,0.0632118947419511
676,0.08486345211374642,0.08933752520002251
677,0.08704282422674631,0.09142782470870935
678,0.12903317949075227,0.12906824231922798
679,0.10811604544992443,0.10550321074689696
680,0.08184253514798094,0.07427862393798217
681,0.10049523816488298,0.10085668071358216
682,0.14778721028820452,0.14692270622241263
683,0.08543709961707206,0.07925393274668045
684,0.10948250944989382,0.10949426789125488
685,0.08964826289095165,0.09189845782132681
686,0.08975558983821391,0.07888169871454973
687,0.0764634802762635,0.0712805902864026
688,0.07894353667940499,0.07908560579897539
689,0.07801585498271174,0.0812645141151976
690,0.09662157909138795,0.09689428443412133
691,0.09391565854792883,0.08802574188091096
692,0.09304925631981101,0.09140121766116478
693,0.08723387467087802,0.09135181637455475
694,0.11353309351258195,0.10963394890238579
695,0.1438270755823969,0.14183898435212688
696,0.10891048397641641,0.1138234452524337
697,0.12765964720392856,0.12526752804979305
698,0.0824234920584866,0.08442716496129539
699,0.10551493186894562,0.09822865124542556
