epoch,step,test/rmse,train/loss,val/rmse,val_loss
0,49,,0.007239948026835918,,
0,99,,0.006586266215890646,,
0,149,,0.005877269897609949,,
0,199,,0.006127212196588516,,
0,249,,0.0057105403393507,,
0,299,,0.0054929512552917,,
0,349,,0.005220570135861635,,
0,399,,0.005611558444797993,,
0,449,,0.004762514028698206,,
0,499,,0.00517621822655201,,
0,549,,0.005210742820054293,,
0,599,,0.004936829209327698,,
0,649,,0.004752777051180601,,
0,699,,0.0048592607490718365,,
0,749,,0.0050454032607376575,,
0,760,,,0.06941927224397659,0.06941927224397659
1,799,,0.004880555439740419,,
1,849,,0.004867971874773502,,
1,899,,0.004526643548160791,,
1,949,,0.004494484513998032,,
1,999,,0.004285566508769989,,
1,1049,,0.004671348724514246,,
1,1099,,0.004660367965698242,,
1,1149,,0.004803337622433901,,
1,1199,,0.004448187071830034,,
1,1249,,0.0046017407439649105,,
1,1299,,0.004524491261690855,,
1,1349,,0.004510913509875536,,
1,1399,,0.004537360742688179,,
1,1449,,0.004630285315215588,,
1,1499,,0.004097231198102236,,
1,1521,,,0.0656111091375351,0.0656111091375351
2,1549,,0.004395128693431616,,
2,1599,,0.004092261660844088,,
2,1649,,0.00412091426551342,,
2,1699,,0.004259608220309019,,
2,1749,,0.004004437476396561,,
2,1799,,0.004100717604160309,,
2,1849,,0.0037402452435344458,,
2,1899,,0.0035801343619823456,,
2,1949,,0.003609893610700965,,
2,1999,,0.0033686261158436537,,
2,2049,,0.0037265627179294825,,
2,2099,,0.003693396458402276,,
2,2149,,0.003529605455696583,,
2,2199,,0.003720305161550641,,
2,2249,,0.004272595513612032,,
2,2282,,,0.06113482639193535,0.06113482639193535
3,2283,0.09919865429401398,,,
