epoch,step,test/rmse,train/loss
0,49,,0.004383416846394539
0,99,,0.004777248483151197
1,149,,0.004971891175955534
1,199,,0.004575191531330347
2,208,0.07710569351911545,
2,208,0.07700908929109573,
2,208,0.07699565589427948,
2,208,0.07677286118268967,
2,208,0.0762551873922348,
2,208,0.07662463188171387,
2,208,0.07660094648599625,
2,208,0.07661560922861099,
2,208,0.07664618641138077,
2,208,0.07666007429361343,
2,208,0.07677952945232391,
2,208,0.07671219110488892,
2,208,0.07666364312171936,
2,208,0.07663420587778091,
2,208,0.07672402262687683,
2,208,0.07651378214359283,
2,208,0.0767386257648468,
2,208,0.0768413245677948,
2,208,0.07676700502634048,
2,208,0.07678309828042984,
