epoch,step,test/rmse,train/loss
0,49,,0.024745535105466843
0,99,,0.0073534464463591576
1,149,,0.007215778809040785
1,199,,0.005876150447875261
2,208,0.08012501150369644,
2,208,0.08014694601297379,
2,208,0.07995623350143433,
2,208,0.08014439046382904,
2,208,0.07976166903972626,
2,208,0.08012919127941132,
2,208,0.08000078797340393,
2,208,0.07984926551580429,
2,208,0.0798719972372055,
2,208,0.08005028963088989,
2,208,0.07993601262569427,
2,208,0.07973859459161758,
2,208,0.08025623112916946,
2,208,0.0799025297164917,
2,208,0.07983293384313583,
2,208,0.08005028963088989,
2,208,0.08023399114608765,
2,208,0.07976218312978745,
2,208,0.07984375953674316,
2,208,0.08010268956422806,
2,208,0.07994281500577927,
2,208,0.08010503649711609,
2,208,0.07969203591346741,
2,208,0.079934261739254,
2,208,0.07982788234949112,
2,208,0.07987856864929199,
2,208,0.0785348117351532,
2,208,0.07973621785640717,
2,208,0.08006066828966141,
2,208,0.07996147125959396,
2,208,0.07988401502370834,
2,208,0.08007441461086273,
2,208,0.08003854751586914,
2,208,0.07999324053525925,
2,208,0.08003862202167511,
2,208,0.07991565018892288,
2,208,0.0800871029496193,
2,208,0.07998119294643402,
2,208,0.08009322732686996,
2,208,0.07969319075345993,
2,208,0.07978158444166183,
2,208,0.07994619756937027,
2,208,0.07976362109184265,
2,208,0.07962740957736969,
2,208,0.08004167675971985,
2,208,0.07991299778223038,
2,208,0.08001463860273361,
2,208,0.08004644513130188,
2,208,0.08008499443531036,
2,208,0.07987610250711441,
2,208,0.07984348386526108,
2,208,0.07991784065961838,
2,208,0.07988058775663376,
2,208,0.08000502735376358,
2,208,0.07974334806203842,
2,208,0.07985753566026688,
2,208,0.0800514966249466,
2,208,0.07973141223192215,
2,208,0.07977218925952911,
2,208,0.07970260083675385,
2,208,0.07984231412410736,
2,208,0.07959470897912979,
2,208,0.0798678994178772,
2,208,0.0798226147890091,
2,208,0.07965704798698425,
2,208,0.08006762713193893,
2,208,0.07977048307657242,
2,208,0.08007901161909103,
2,208,0.07974258810281754,
2,208,0.07976000010967255,
2,208,0.07995161414146423,
2,208,0.07998434454202652,
2,208,0.07986520230770111,
2,208,0.08011825382709503,
2,208,0.07989172637462616,
2,208,0.0800781100988388,
2,208,0.07998260110616684,
2,208,0.07999654114246368,
2,208,0.08007632941007614,
2,208,0.07989931851625443,
2,208,0.07994890958070755,
2,208,0.07999380677938461,
2,208,0.07994554191827774,
2,208,0.07972123473882675,
2,208,0.07984530925750732,
2,208,0.07982881367206573,
2,208,0.0799742117524147,
2,208,0.0797395184636116,
2,208,0.07954278588294983,
2,208,0.07962410151958466,
2,208,0.07999753952026367,
2,208,0.07990605384111404,
2,208,0.07999610155820847,
2,208,0.0799618735909462,
2,208,0.07999812066555023,
2,208,0.07982204109430313,
2,208,0.07833464443683624,
2,208,0.07989559322595596,
2,208,0.08000008016824722,
2,208,0.07972875982522964,
